@relation xercesA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z44.44444444-no-replacement

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {TRUE,FALSE}

@data
45,2,0,13,63,10,16,0.89678,0.119298,1,5,5,TRUE
29,2,0,9,57,8,22,0.485714,0.242857,1,2,4,TRUE
7,1,0,0,7,0,7,2,1,0,0,1,TRUE
13,1,0,2,24,2,9,0.6875,0.307692,0,0,11,TRUE
8,1,0,0,8,0,8,2,0.46875,0,0,1,TRUE
11,2,2,6,26,4,10,1.05,0.477273,1,1,3,TRUE
1,1,0,0,1,0,1,2,1,0,0,1,TRUE
51,1,0,7,121,6,11,0.905185,0.165455,0,0,3,TRUE
1,1,0,0,1,0,1,2,1,0,0,1,TRUE
13,1,0,0,13,0,13,2,0.538462,0,0,1,TRUE
3,1,0,0,5,0,2,0.5,0.5,0,0,1,TRUE
17,1,0,8,54,3,5,0.9375,0.2125,0,0,19,FALSE
5,4,0,2,8,2,5,2,0.6,0,0,1,FALSE
3,1,0,0,3,0,3,2,0.666667,0,0,1,FALSE
3,4,0,2,6,2,3,2,0.5,0,0,1,FALSE
5,1,1,4,8,0,5,0.5,0.55,0,0,2,FALSE
4,4,0,2,6,2,4,1.333333,0.625,2,5,1,FALSE
4,3,0,6,18,6,1,0.666667,0.5,2,16,4,FALSE
5,1,0,4,9,1,5,0.166667,0.533333,0,0,4,FALSE
29,1,0,0,29,0,29,2,0.37069,0,0,1,FALSE
0,1,0,2,0,1,0,2,0,0,0,0,FALSE
7,4,0,3,10,3,7,2,0.571429,1,6,1,FALSE
