@relation xercesA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z44.44444444-no-replacement

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {TRUE,FALSE}

@data
3,5,0,4,9,4,1,0.75,0.555556,3,11,2,TRUE
10,4,1,6,29,4,9,0.944444,0.325,2,8,6,TRUE
3,3,0,0,4,0,2,0.5,1,0,0,1,TRUE
11,2,2,6,26,4,10,1.05,0.477273,1,1,3,TRUE
4,3,0,5,14,5,1,0.666667,0.5,2,7,2,TRUE
2,2,0,9,17,9,1,2,0.571429,2,2,1,TRUE
1,5,0,1,2,0,1,2,1,0,0,0,TRUE
17,1,0,0,17,0,17,2,0.455882,0,0,1,TRUE
41,2,0,11,74,10,22,0.596875,0.181818,1,4,2,TRUE
0,1,0,0,0,0,0,2,0,0,0,0,TRUE
3,1,0,0,8,0,3,2,0.333333,0,0,1,TRUE
2,3,0,11,3,0,2,1,0.75,0,0,1,FALSE
5,1,0,2,14,1,4,1.24373,0.5,0,0,9,FALSE
2,1,0,2,2,1,2,2,0.75,0,0,1,FALSE
1,1,0,0,1,0,1,2,1,0,0,1,FALSE
2,2,0,4,10,3,1,2,0.625,2,2,11,FALSE
6,3,3,0,10,0,6,0,0.555556,1,2,3,FALSE
2,1,0,2,2,1,2,2,0.75,0,0,1,FALSE
3,2,0,5,4,1,3,0.5,0.666667,0,0,1,FALSE
22,1,0,0,22,0,22,2,0.281818,0,0,1,FALSE
5,1,0,6,7,0,5,2,0.35,0,0,3,FALSE
2,1,0,2,2,1,2,2,0.75,0,0,1,FALSE
