@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
20,22,0,20,101,1,0,1,40,0,0,FALSE
1,20,1,0,133,1,0,0.466667,12,2,0.9,FALSE
10,13,0,10,55,0,0.875,0.625,26.5,4,2,FALSE
8,11,0,8,34,1,0.878049,0.366667,4.5,1,0.8333,FALSE
20,22,1,19,88,0,0.888889,0.666667,16,1,0.6,FALSE
17,30,0,17,122,0.666667,0.857143,0.625,38.666667,9,3,FALSE
8,15,0,8,48,0,0,0.777778,15,1,0.6667,FALSE
4,2,0,4,46,0,1,1,45,0,0,FALSE
16,19,1,15,79,0,0.884615,0.666667,14.2,1,0.6,FALSE
4,11,1,3,52,0,0,0.333333,15.666667,2,1.3333,FALSE
10,13,1,9,43,0,0.92,0.555556,9,1,0.5,FALSE
4,2,0,4,46,0,1,1,45,0,0,FALSE
8,128,0,8,1634,0.962963,0,0.268908,88.277778,19,4.9444,FALSE
6,11,1,6,65,1,0.916667,0.75,29.5,1,0.5,FALSE
1,6,0,1,49,0,0.981481,1,15.333333,1,0.6667,FALSE
4,6,0,4,20,0,0.857143,0.625,9,1,0.5,FALSE
18,12,0,18,86,0,0.9375,0.625,42,1,0.5,FALSE
6,20,1,5,64,0.5,0.928571,0.666667,19.666667,2,0.6667,FALSE
8,16,0,8,53,0.5,0.857143,0.666667,16,3,1,FALSE
10,13,1,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
26,80,0,26,920,0,0.5625,0.267857,113.625,3,1.375,FALSE
68,165,0,68,2011,0.392857,0.581395,0.199248,98.15,29,5.6,FALSE
4,6,0,4,14,0,0.777778,0.583333,3.666667,1,0.6667,FALSE
12,14,0,12,61,1,0,1,24,0,0,FALSE
10,12,0,10,51,1,0,1,20,0,0,FALSE
3,7,0,3,20,0,0.95122,0.555556,5.666667,1,0.6667,FALSE
4,14,0,4,60,0.5,0.818182,0.416667,13.5,1,0.5,FALSE
2,10,0,2,35,0,0.957746,1,5.4,1,0.6,FALSE
32,65,4,28,350,0,0.921875,0.777778,48.714286,1,0.7143,FALSE
19,23,0,19,84,0,0.884615,0.666667,15.2,1,0.6,FALSE
4,26,2,2,207,0.833333,0.551724,0.357143,13.357143,6,2.1429,FALSE
20,23,0,20,86,0,0.884615,0.666667,15.6,1,0.6,FALSE
2,21,2,0,142,1,0,0.708333,10.416667,7,1.4167,FALSE
