@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.417722-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,1,0,0,19,0,4,FALSE
0,0,0,0,-19,0,11,FALSE
0,0,0,0,-23,0,128,FALSE
5,1,-9,-2,21,0,26,FALSE
0,0,0,0,-23,0,30,FALSE
0,0,0,0,-19,0,17,FALSE
0,0,0,0,-23,0,250,FALSE
0,0,0,0,-23,0,67,FALSE
0,0,0,0,-19,0,57,FALSE
0,0,0,0,-5,0,38,FALSE
0,0,0,0,-47,0,21,FALSE
0,0,0,0,-19,0,57,FALSE
16,10,-30,-5,25,0,9,FALSE
0,0,0,0,-23,0,11,FALSE
3,3,0,0,27,78,44,FALSE
2,1,0,0,23,70,16,FALSE
1,1,0,0,24,63,72,FALSE
0,0,0,0,-19,0,466,FALSE
17,5,0,0,44,0,11,FALSE
1,0,1,1,19,41,16,FALSE
0,0,0,0,-47,0,143,FALSE
7,4,0,0,27,110,54,FALSE
0,0,0,0,-19,0,239,FALSE
0,0,0,0,-43,3,9,FALSE
2,0,0,0,25,0,119,FALSE
0,0,0,0,-41,12,22,FALSE
0,0,0,0,-23,0,20,FALSE
0,0,0,0,-43,0,100,FALSE
3,2,0,0,26,0,9,FALSE
6,2,40,10,22,15,16,FALSE
0,0,0,0,-45,0,11,FALSE
0,0,0,0,-47,0,89,FALSE
2,2,0,0,22,0,11,FALSE
0,0,0,0,-19,0,248,FALSE
0,0,0,0,-17,0,0,FALSE
1,0,0,0,21,0,141,FALSE
0,0,0,0,-23,0,129,FALSE
14,7,0,0,28,0,11,TRUE
6,2,0,0,44,95,32,TRUE
2,1,0,0,23,61,9,TRUE
1,0,0,0,43,17,10,TRUE
14,4,0,0,27,0,26,TRUE
4,4,0,0,23,9,30,TRUE
9,5,31,8,24,70,15,TRUE
4,4,0,0,19,9,30,TRUE
4,4,0,0,25,5,35,TRUE
1,0,37,37,22,17,10,TRUE
9,3,0,0,27,0,20,TRUE
14,8,5,5,26,0,8,TRUE
14,4,170,17,23,0,26,TRUE
14,7,-176,-25,24,0,11,TRUE
2,1,0,0,44,33,12,TRUE
14,4,0,0,44,0,26,TRUE
6,2,0,0,27,41,29,TRUE
30,18,0,0,29,86,35,TRUE
6,2,12,3,23,95,32,TRUE
9,3,0,0,44,0,20,TRUE
4,4,0,0,29,5,35,TRUE
6,2,0,0,27,95,32,TRUE
8,1,2,2,26,213,24,TRUE
9,5,0,0,28,70,15,TRUE
10,5,92,18,22,0,12,TRUE
30,18,450,37,25,86,35,TRUE
4,4,0,0,45,5,35,TRUE
2,1,0,0,27,33,12,TRUE
33,20,2,2,45,88,232,TRUE
1,0,0,0,26,17,10,TRUE
12,4,0,0,27,64,144,TRUE
5,3,0,0,17,0,28,TRUE
12,4,0,0,44,64,144,TRUE
9,8,0,0,22,0,9,TRUE
5,1,5,1,23,39,29,TRUE
9,3,45,7,23,0,20,TRUE
12,4,179,22,23,64,144,TRUE
