@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.417722-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,1,0,0,43,0,10,FALSE
0,0,0,0,-19,0,30,FALSE
0,0,0,0,-23,0,134,FALSE
0,0,0,0,-41,2,12,FALSE
0,0,0,0,-41,0,11,FALSE
6,1,0,0,44,66,50,FALSE
1,1,0,0,23,33,9,FALSE
11,0,0,0,23,12,9,FALSE
17,5,0,0,28,0,11,FALSE
3,2,0,0,26,0,9,FALSE
6,2,40,10,22,15,16,FALSE
0,0,0,0,-19,0,2680,FALSE
2,1,0,0,43,0,11,FALSE
1,0,0,0,21,0,51,FALSE
2,2,0,0,22,0,9,FALSE
0,0,0,0,-1,0,38,FALSE
6,0,9,1,21,0,96,FALSE
3,0,0,0,25,0,40,FALSE
2,2,0,0,26,0,9,FALSE
0,0,0,0,-19,0,15,FALSE
2,1,0,0,21,0,36,FALSE
3,2,0,0,23,0,50,FALSE
12,8,0,0,27,0,10,FALSE
0,0,0,0,-23,0,57,FALSE
1,0,0,0,25,25,119,FALSE
0,0,0,0,-44,6,9,FALSE
7,1,0,0,43,16,19,FALSE
0,0,0,0,-19,0,16,FALSE
0,0,0,0,-43,0,100,FALSE
1,0,0,0,25,65,140,FALSE
0,0,0,0,-19,0,102,FALSE
0,0,0,0,-19,0,11,FALSE
2,0,9,4,21,0,119,FALSE
0,0,0,0,-19,0,248,FALSE
0,0,0,0,-20,0,58,FALSE
0,0,0,0,-41,3,43,FALSE
2,1,0,0,22,7,10,FALSE
4,4,0,0,29,5,35,TRUE
5,1,5,1,23,39,29,TRUE
12,4,0,0,44,64,144,TRUE
2,1,0,0,44,33,12,TRUE
30,18,0,0,29,86,35,TRUE
2,1,0,0,27,33,12,TRUE
4,4,0,0,45,5,35,TRUE
14,4,0,0,27,0,26,TRUE
6,2,0,0,27,41,29,TRUE
14,4,170,17,23,0,26,TRUE
4,4,0,0,23,9,30,TRUE
8,1,2,2,26,213,24,TRUE
1,0,0,0,43,17,10,TRUE
6,2,12,3,23,95,32,TRUE
1,0,37,37,22,17,10,TRUE
14,8,5,5,26,0,8,TRUE
14,4,0,0,44,0,26,TRUE
9,3,45,7,23,0,20,TRUE
9,3,0,0,44,0,20,TRUE
6,2,0,0,27,95,32,TRUE
33,20,2,2,45,88,232,TRUE
12,4,0,0,27,64,144,TRUE
9,5,31,8,24,70,15,TRUE
12,4,179,22,23,64,144,TRUE
6,2,0,0,44,95,32,TRUE
9,5,0,0,28,70,15,TRUE
30,18,450,37,25,86,35,TRUE
4,4,0,0,25,5,35,TRUE
14,7,-176,-25,24,0,11,TRUE
4,4,0,0,19,9,30,TRUE
9,3,0,0,27,0,20,TRUE
1,0,0,0,26,17,10,TRUE
2,1,0,0,23,61,9,TRUE
10,5,92,18,22,0,12,TRUE
9,8,0,0,22,0,9,TRUE
14,7,0,0,28,0,11,TRUE
5,3,0,0,17,0,28,TRUE
