@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
26,111,23,957,0,0.3,FALSE
8,7,7,37,0.933333,0.6,FALSE
63,23,11,25,0,0.168478,FALSE
4,44,2,208,0,0.5625,FALSE
4,11,1,60,0,0.481481,FALSE
3,3,3,15,0.923077,0.666667,FALSE
15,108,0,896,0.59292,0.221884,FALSE
21,33,5,162,0,0.188034,FALSE
12,29,5,126,0,0.416667,FALSE
20,83,0,926,0,0.226337,FALSE
7,27,0,85,0.944134,0.345455,FALSE
8,29,3,188,0,0.235714,FALSE
72,47,0,382,0,0.1375,FALSE
11,12,0,45,0,0.333333,FALSE
5,9,0,34,0,0.5,FALSE
14,57,0,349,0.843537,0.139881,FALSE
3,7,0,17,0.98895,1,FALSE
2,6,0,21,0,0.5,FALSE
15,86,15,570,0.753086,0.17619,FALSE
4,2,3,4,0,1,FALSE
8,32,8,134,0.755102,0.192308,FALSE
3,24,3,222,0,0.316667,FALSE
5,8,0,51,0,0.535714,FALSE
12,102,12,782,0.753086,0.178571,FALSE
2,18,1,99,0.983871,0.666667,FALSE
27,19,2,138,0,0.233333,FALSE
12,10,0,35,0,0.25,FALSE
17,13,3,13,0,0.487179,FALSE
4,5,2,19,0.923077,0.625,FALSE
4,25,1,215,0,0.242424,FALSE
11,51,8,349,0,0.383333,FALSE
30,65,29,412,0,0.571429,FALSE
7,29,5,171,0.388889,0.25,FALSE
14,21,3,75,0,0.4,FALSE
52,8,3,8,0,1,FALSE
4,19,3,57,0.714286,0.5,FALSE
10,74,9,608,0.889474,0.233766,FALSE
7,45,4,311,0.513514,0.315789,FALSE
3,33,0,274,0,0.375,FALSE
5,20,4,110,0.583333,0.333333,FALSE
5,6,4,21,0.5,0.5,FALSE
6,1,1,1,0,1,FALSE
10,8,3,8,0,1,FALSE
3,6,0,15,0.777778,0.833333,FALSE
7,34,6,288,0,0.333333,FALSE
11,11,0,41,0,0.466667,FALSE
12,4,3,4,0,0.5,TRUE
5,22,3,138,0,0.5,TRUE
16,31,12,146,0,0.183824,TRUE
13,13,2,47,0,0.333333,TRUE
19,39,13,178,0.3,0.328125,TRUE
12,52,12,288,0.753846,0.470588,TRUE
3,8,1,34,0,0.6,TRUE
10,46,2,431,0,0.219048,TRUE
6,1,1,1,0,1,TRUE
6,33,4,229,0,0.48,TRUE
18,52,18,489,0,0.25,TRUE
5,5,3,9,0,0.666667,TRUE
16,65,0,877,0,0.416667,TRUE
4,19,3,82,0,0.31746,TRUE
8,5,5,15,0,0.625,TRUE
7,21,4,108,0,0.5625,TRUE
32,104,29,955,0,0.3125,TRUE
72,318,48,3982,0,0.087369,TRUE
8,43,8,226,0.765625,0.359375,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
5,79,0,948,0,0.292857,TRUE
19,81,17,681,0,0.285714,TRUE
8,10,2,10,0,0.5,TRUE
8,51,8,255,0.777778,0.366667,TRUE
6,26,5,125,0,0.3,TRUE
13,86,10,593,0,0.12406,TRUE
16,103,0,824,0.663366,0.314286,TRUE
3,17,2,74,0,0.5,TRUE
6,63,6,435,0.809524,0.4,TRUE
14,44,7,255,0,0.177273,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
10,60,0,936,0,0.285714,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
3,17,0,136,0,0.375,TRUE
29,96,0,669,0.861789,0.205882,TRUE
30,173,21,2020,0,0.122201,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
7,31,6,166,0.64,0.363636,TRUE
13,6,3,6,0,1,TRUE
11,78,10,564,0.642105,0.371429,TRUE
5,3,0,3,0,0.666667,TRUE
32,87,15,691,0.606557,0.285,TRUE
32,82,7,926,0,0.226337,TRUE
10,4,1,4,0,0.55,TRUE
5,18,0,125,0.538462,0.464286,TRUE
8,42,7,329,0,0.263158,TRUE
