@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,20,5,8,3,0,FALSE
7,16,0,3,6,1,FALSE
1,2,0,0,1,0,FALSE
2,9,1,1,2,0,FALSE
11,37,3,10,6,0,FALSE
6,19,15,0,4,0,FALSE
2,4,0,1,1,1,FALSE
8,19,12,2,4,0.666667,FALSE
3,7,0,1,3,0.142857,FALSE
5,5,10,0,5,0,FALSE
3,6,3,4,2,0,FALSE
4,10,0,2,0,1,FALSE
18,61,69,16,0,1,TRUE
3,4,3,0,3,0,TRUE
7,22,9,6,6,0.333333,TRUE
1,2,0,0,0,0,TRUE
5,13,0,5,4,0.5,TRUE
4,13,0,2,4,1,TRUE
36,77,92,5,8,0.52381,TRUE
13,25,0,2,10,0.857143,TRUE
6,29,0,7,0,0.666667,TRUE
13,38,0,6,4,0.571429,TRUE
14,35,0,1,14,0.5,TRUE
4,4,6,1,4,0,TRUE
