@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
14,25,3,1,13,0,FALSE
6,33,3,16,6,1,FALSE
9,27,0,7,9,1,FALSE
7,32,1,1,6,1,FALSE
13,23,58,11,11,0.578947,FALSE
3,4,0,1,2,0.333333,FALSE
8,19,0,3,8,1,FALSE
11,25,0,3,6,1,FALSE
6,14,0,1,5,0,FALSE
13,39,72,7,12,1,FALSE
4,8,6,0,4,0,FALSE
2,2,1,2,2,0,FALSE
3,4,0,1,3,0.333333,TRUE
14,29,67,22,12,0.333333,TRUE
18,18,153,1,18,0,TRUE
27,64,171,11,22,1,TRUE
25,82,160,18,8,0.833333,TRUE
16,25,108,4,15,1,TRUE
6,29,0,7,0,0.666667,TRUE
3,10,1,2,3,1,TRUE
5,17,0,6,5,1,TRUE
3,5,1,1,1,1,TRUE
5,16,0,2,5,1,TRUE
13,36,58,7,13,1,TRUE
