@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,19,15,0,4,0,FALSE
14,25,3,1,13,0,FALSE
11,102,1,20,0,1,FALSE
2,3,1,1,2,0,FALSE
6,6,15,4,6,0,FALSE
1,2,0,2,0,0,FALSE
4,18,0,0,3,0.5,FALSE
2,4,1,1,1,0,FALSE
3,7,3,5,2,0,FALSE
2,12,1,7,1,0,FALSE
6,15,0,3,6,1,FALSE
14,29,53,4,6,1,FALSE
11,11,55,12,11,0,TRUE
9,26,0,8,8,0,TRUE
2,6,0,4,2,1,TRUE
16,41,10,9,15,0,TRUE
5,18,0,1,4,0.4,TRUE
7,22,9,6,6,0.333333,TRUE
17,35,72,7,4,1,TRUE
2,4,1,3,2,0,TRUE
11,25,0,3,7,1,TRUE
7,10,21,0,7,0,TRUE
23,34,93,3,22,1,TRUE
11,19,41,0,10,1,TRUE
