@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z92.30769231-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,31,0,9,7,1,FALSE
1,1,0,0,0,0,FALSE
2,10,1,5,2,1,FALSE
14,25,3,1,13,0,FALSE
11,20,15,4,9,1,FALSE
9,10,36,6,8,0,FALSE
2,5,1,0,0,0,FALSE
5,6,10,3,0,0,FALSE
2,6,0,3,2,0,FALSE
1,2,0,0,1,0,FALSE
3,8,3,0,1,0,FALSE
2,4,1,1,1,0,FALSE
7,27,9,3,4,1,TRUE
1,2,0,3,0,0,TRUE
12,21,0,0,9,0,TRUE
28,61,0,16,17,1,TRUE
5,18,0,1,4,0.4,TRUE
26,56,0,14,17,1,TRUE
13,25,0,2,10,0.857143,TRUE
7,25,0,5,5,1,TRUE
8,12,6,1,0,0.333333,TRUE
35,103,317,16,28,0.888889,TRUE
7,21,0,6,5,0.666667,TRUE
4,10,2,3,3,1,TRUE
