@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z24.05063291-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-43,0,21,FALSE
0,0,0,0,-23,0,17,FALSE
3,0,18,6,19,47,9,FALSE
0,0,0,0,-19,0,11,FALSE
0,0,0,0,-19,0,96,FALSE
7,4,0,0,44,110,54,FALSE
0,0,0,0,-19,0,129,FALSE
0,0,0,0,-19,0,20,FALSE
3,3,0,0,23,78,44,FALSE
3,2,0,0,23,0,50,FALSE
2,0,52,26,23,5,23,FALSE
2,0,2,1,21,0,36,FALSE
3,1,0,0,45,43,98,FALSE
0,0,0,0,-23,15,20,FALSE
17,5,0,0,44,0,11,FALSE
0,0,0,0,-19,0,2680,FALSE
6,1,1,0,21,0,7,FALSE
0,0,0,0,-23,0,466,FALSE
12,4,179,22,23,64,144,TRUE
1,0,0,0,26,17,10,TRUE
2,1,0,0,23,61,9,TRUE
14,7,-176,-25,24,0,11,TRUE
12,4,0,0,27,64,144,TRUE
1,0,0,0,43,17,10,TRUE
9,3,45,7,23,0,20,TRUE
6,2,0,0,27,95,32,TRUE
14,4,0,0,27,0,26,TRUE
14,4,170,17,23,0,26,TRUE
9,3,0,0,27,0,20,TRUE
4,4,0,0,25,5,35,TRUE
14,4,0,0,44,0,26,TRUE
2,1,0,0,44,33,12,TRUE
14,7,0,0,28,0,11,TRUE
9,5,31,8,24,70,15,TRUE
4,4,0,0,45,5,35,TRUE
9,8,0,0,22,0,9,TRUE
