@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z24.05063291-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-41,19,12,FALSE
0,0,0,0,-48,6,9,FALSE
0,0,0,0,-47,0,47,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-23,0,134,FALSE
3,2,0,0,19,0,50,FALSE
2,1,0,0,17,24,15,FALSE
6,1,31,6,23,66,50,FALSE
0,0,0,0,-19,18,27,FALSE
0,0,0,0,-19,15,20,FALSE
0,0,0,0,-19,0,248,FALSE
0,0,0,0,-47,4,9,FALSE
6,1,0,0,44,0,11,FALSE
5,3,0,0,45,59,90,FALSE
17,5,135,11,24,0,11,FALSE
0,0,0,0,-47,0,89,FALSE
3,1,0,0,45,43,98,FALSE
2,2,0,0,22,0,9,FALSE
2,1,0,0,23,61,9,TRUE
14,4,170,17,23,0,26,TRUE
6,2,0,0,44,95,32,TRUE
9,5,0,0,28,70,15,TRUE
33,20,2,2,45,88,232,TRUE
14,7,-176,-25,24,0,11,TRUE
6,2,0,0,27,41,29,TRUE
4,4,0,0,25,5,35,TRUE
9,3,45,7,23,0,20,TRUE
8,1,2,2,26,213,24,TRUE
6,2,0,0,27,95,32,TRUE
5,1,5,1,23,39,29,TRUE
14,4,0,0,44,0,26,TRUE
9,5,31,8,24,70,15,TRUE
1,0,0,0,26,17,10,TRUE
30,18,450,37,25,86,35,TRUE
12,4,0,0,44,64,144,TRUE
4,4,0,0,45,5,35,TRUE
