@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z24.05063291-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,0,18,6,19,47,9,FALSE
0,0,0,0,-19,0,16,FALSE
3,2,0,0,43,0,9,FALSE
1,0,0,0,25,29,63,FALSE
0,0,0,0,-47,0,145,FALSE
3,3,0,0,23,78,44,FALSE
2,0,0,0,25,0,36,FALSE
1,0,27,27,22,19,25,FALSE
2,1,5,5,19,70,16,FALSE
0,0,0,0,-43,0,145,FALSE
16,0,0,0,25,31,37,FALSE
0,0,0,0,-5,0,38,FALSE
6,1,0,0,27,66,50,FALSE
4,1,0,0,44,0,16,FALSE
0,0,0,0,-5,16,16,FALSE
0,0,0,0,-19,0,248,FALSE
0,0,0,0,-23,0,16,FALSE
0,0,0,0,-23,0,466,FALSE
4,4,0,0,25,5,35,TRUE
9,3,45,7,23,0,20,TRUE
4,4,0,0,19,9,30,TRUE
2,1,0,0,23,61,9,TRUE
9,3,0,0,44,0,20,TRUE
14,7,-176,-25,24,0,11,TRUE
14,4,0,0,27,0,26,TRUE
9,5,0,0,28,70,15,TRUE
6,2,12,3,23,95,32,TRUE
6,2,0,0,27,95,32,TRUE
2,1,0,0,44,33,12,TRUE
5,1,5,1,23,39,29,TRUE
1,0,0,0,26,17,10,TRUE
10,5,92,18,22,0,12,TRUE
30,18,450,37,25,86,35,TRUE
30,18,0,0,29,86,35,TRUE
14,4,170,17,23,0,26,TRUE
12,4,0,0,44,64,144,TRUE
