@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z24.05063291-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,1,0,0,43,0,28,FALSE
7,1,0,0,43,16,19,FALSE
5,1,-9,-2,21,0,26,FALSE
0,0,0,0,-23,0,20,FALSE
2,2,0,0,22,0,9,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-47,3,9,FALSE
0,0,0,0,-23,0,466,FALSE
0,0,0,0,-19,0,239,FALSE
0,0,0,0,-23,17,29,FALSE
0,0,0,0,-23,0,30,FALSE
5,1,33,8,22,0,28,FALSE
0,0,0,0,-19,0,67,FALSE
16,0,0,0,25,31,37,FALSE
4,1,0,0,26,0,35,FALSE
4,2,9,4,22,0,26,FALSE
2,2,0,0,43,0,9,FALSE
6,1,45,9,24,0,11,FALSE
9,8,0,0,22,0,9,TRUE
14,7,-176,-25,24,0,11,TRUE
30,18,450,37,25,86,35,TRUE
5,3,0,0,17,0,28,TRUE
14,4,0,0,44,0,26,TRUE
12,4,0,0,27,64,144,TRUE
14,4,170,17,23,0,26,TRUE
2,1,0,0,27,33,12,TRUE
10,5,92,18,22,0,12,TRUE
14,8,5,5,26,0,8,TRUE
9,3,0,0,44,0,20,TRUE
4,4,0,0,29,5,35,TRUE
6,2,12,3,23,95,32,TRUE
30,18,0,0,29,86,35,TRUE
33,20,2,2,45,88,232,TRUE
9,3,45,7,23,0,20,TRUE
4,4,0,0,45,5,35,TRUE
4,4,0,0,25,5,35,TRUE
