@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z24.05063291-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,1,0,0,44,66,50,FALSE
6,0,0,0,25,0,96,FALSE
0,0,0,0,-19,0,11,FALSE
0,0,0,0,-47,0,89,FALSE
5,3,27,13,25,59,90,FALSE
0,0,0,0,-45,12,22,FALSE
1,1,0,0,19,61,9,FALSE
3,1,0,0,45,43,98,FALSE
1,0,0,0,25,65,140,FALSE
6,1,0,0,28,0,11,FALSE
2,1,0,0,26,7,10,FALSE
0,0,0,0,-5,16,16,FALSE
2,1,0,0,22,0,12,FALSE
0,0,0,0,-41,0,9,FALSE
0,0,0,0,-23,17,29,FALSE
6,1,0,0,44,0,11,FALSE
0,0,0,0,-41,19,12,FALSE
0,0,0,0,-17,0,0,FALSE
2,1,0,0,23,61,9,TRUE
2,1,0,0,44,33,12,TRUE
12,4,0,0,27,64,144,TRUE
4,4,0,0,45,5,35,TRUE
4,4,0,0,23,9,30,TRUE
4,4,0,0,25,5,35,TRUE
10,5,92,18,22,0,12,TRUE
6,2,12,3,23,95,32,TRUE
14,4,170,17,23,0,26,TRUE
1,0,0,0,26,17,10,TRUE
30,18,0,0,29,86,35,TRUE
12,4,179,22,23,64,144,TRUE
6,2,0,0,44,95,32,TRUE
1,0,0,0,43,17,10,TRUE
2,1,0,0,27,33,12,TRUE
14,8,5,5,26,0,8,TRUE
30,18,450,37,25,86,35,TRUE
4,4,0,0,29,5,35,TRUE
