@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z24.05063291-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-47,0,21,FALSE
0,0,0,0,-19,15,26,FALSE
0,0,0,0,-19,0,26,FALSE
1,1,0,0,24,63,72,FALSE
0,0,0,0,-23,0,20,FALSE
2,2,0,0,25,33,9,FALSE
0,0,0,0,-41,0,11,FALSE
0,0,0,0,-23,0,134,FALSE
2,0,52,26,23,5,23,FALSE
3,0,0,0,25,0,40,FALSE
1,0,27,27,22,19,25,FALSE
6,1,1,0,21,0,7,FALSE
4,2,0,0,25,0,11,FALSE
2,1,0,0,22,0,12,FALSE
1,0,0,0,25,29,63,FALSE
3,0,9,3,21,0,45,FALSE
11,0,0,0,23,12,9,FALSE
0,0,0,0,-19,0,128,FALSE
14,4,0,0,27,0,26,TRUE
14,7,-176,-25,24,0,11,TRUE
14,4,170,17,23,0,26,TRUE
5,1,5,1,23,39,29,TRUE
6,2,0,0,44,95,32,TRUE
9,5,0,0,28,70,15,TRUE
14,4,0,0,44,0,26,TRUE
6,2,12,3,23,95,32,TRUE
33,20,2,2,45,88,232,TRUE
4,4,0,0,23,9,30,TRUE
6,2,0,0,27,41,29,TRUE
12,4,0,0,27,64,144,TRUE
2,1,0,0,23,61,9,TRUE
9,5,31,8,24,70,15,TRUE
12,4,179,22,23,64,144,TRUE
1,0,37,37,22,17,10,TRUE
2,1,0,0,27,33,12,TRUE
12,4,0,0,44,64,144,TRUE
