@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.1935484'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,0,0,20,63,72,FALSE
0,0,0,0,-43,0,143,FALSE
0,0,0,0,-43,0,115,FALSE
11,0,0,0,23,12,9,FALSE
0,0,0,0,-23,0,134,FALSE
0,0,0,0,-23,0,11,FALSE
4,2,0,0,25,0,11,FALSE
0,0,0,0,-47,4,9,FALSE
2,2,0,0,26,0,11,FALSE
1,1,0,0,20,63,72,FALSE
2,2,0,0,18,64,53,FALSE
3,1,0,0,45,43,98,FALSE
6,0,0,0,25,0,96,FALSE
0,0,0,0,-19,0,248,FALSE
6,1,0,0,28,0,11,FALSE
0,0,0,0,-19,0,248,FALSE
0,0,0,0,-23,0,134,FALSE
0,0,0,0,-23,15,20,FALSE
2,2,0,0,18,64,53,FALSE
6,0,0,0,25,0,96,FALSE
0,0,0,0,-19,0,248,FALSE
2,2,0,0,26,0,11,FALSE
6,1,0,0,28,0,11,FALSE
0,0,0,0,-23,0,11,FALSE
4,2,0,0,25,0,11,FALSE
2,2,0,0,26,0,11,FALSE
6,2,0,0,43,15,16,FALSE
6,2,12,3,23,95,32,TRUE
6,2,12,3,23,95,32,TRUE
6,2,12,3,23,95,32,TRUE
8,1,2,2,26,213,24,TRUE
8,1,2,2,26,213,24,TRUE
8,1,2,2,26,213,24,TRUE
8,1,2,2,26,213,24,TRUE
14,8,5,5,26,0,8,TRUE
8,1,2,2,26,213,24,TRUE
6,2,12,3,23,95,32,TRUE
6,2,12,3,23,95,32,TRUE
14,8,5,5,26,0,8,TRUE
6,2,12,3,23,95,32,TRUE
8,1,2,2,26,213,24,TRUE
14,8,5,5,26,0,8,TRUE
8,1,2,2,26,213,24,TRUE
8,1,2,2,26,213,24,TRUE
14,8,5,5,26,0,8,TRUE
30,18,0,0,29,86,35,TRUE
8,1,2,2,26,213,24,TRUE
6,2,12,3,23,95,32,TRUE
14,8,5,5,26,0,8,TRUE
8,1,2,2,26,213,24,TRUE
14,8,5,5,26,0,8,TRUE
14,8,5,5,26,0,8,TRUE
8,1,2,2,26,213,24,TRUE
6,2,12,3,23,95,32,TRUE
