@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.1935484'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,1,0,0,43,7,10,FALSE
8,0,33,4,21,30,33,FALSE
1,1,0,0,14,38,9,FALSE
1,0,0,0,25,65,140,FALSE
0,0,0,0,-19,0,35,FALSE
3,0,0,0,25,0,45,FALSE
1,1,0,0,14,38,9,FALSE
1,0,1,1,21,29,63,FALSE
17,5,0,0,28,0,11,FALSE
1,0,1,1,21,29,63,FALSE
0,0,0,0,-45,12,22,FALSE
2,1,0,0,43,7,10,FALSE
1,0,0,0,25,65,140,FALSE
5,1,33,8,22,0,28,FALSE
0,0,0,0,-23,0,26,FALSE
2,1,0,0,43,7,10,FALSE
5,1,33,8,22,0,28,FALSE
5,1,33,8,22,0,28,FALSE
0,0,0,0,-23,0,17,FALSE
1,1,0,0,20,76,143,FALSE
1,1,0,0,14,38,9,FALSE
0,0,0,0,-5,0,28,FALSE
6,1,1,0,21,0,7,FALSE
5,1,33,8,22,0,28,FALSE
0,0,0,0,-47,3,9,FALSE
5,1,33,8,22,0,28,FALSE
0,0,0,0,-1,0,38,FALSE
4,4,0,0,19,9,30,TRUE
4,4,0,0,19,9,30,TRUE
4,4,0,0,29,5,35,TRUE
4,4,0,0,19,9,30,TRUE
1,0,0,0,26,17,10,TRUE
9,5,0,0,28,70,15,TRUE
9,5,0,0,28,70,15,TRUE
4,4,0,0,29,5,35,TRUE
4,4,0,0,19,9,30,TRUE
4,4,0,0,29,5,35,TRUE
4,4,0,0,29,5,35,TRUE
1,0,0,0,26,17,10,TRUE
1,0,0,0,26,17,10,TRUE
9,5,0,0,28,70,15,TRUE
9,5,0,0,28,70,15,TRUE
4,4,0,0,29,5,35,TRUE
4,4,0,0,19,9,30,TRUE
9,5,0,0,28,70,15,TRUE
9,5,0,0,28,70,15,TRUE
4,4,0,0,29,5,35,TRUE
4,4,0,0,19,9,30,TRUE
4,4,0,0,29,5,35,TRUE
4,4,0,0,19,9,30,TRUE
1,0,0,0,26,17,10,TRUE
4,4,0,0,29,5,35,TRUE
4,4,0,0,29,5,35,TRUE
4,4,0,0,29,5,35,TRUE
