@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.1935484'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,1,11,2,22,16,19,FALSE
0,0,0,0,-19,0,466,FALSE
3,2,0,0,18,80,12,FALSE
0,0,0,0,-47,0,53,FALSE
0,0,0,0,-1,16,16,FALSE
0,0,0,0,-5,0,38,FALSE
0,0,0,0,-23,0,9,FALSE
0,0,0,0,-19,0,17,FALSE
0,0,0,0,-19,0,17,FALSE
4,1,-9,-3,22,0,35,FALSE
4,1,-9,-3,22,0,35,FALSE
3,3,0,0,27,78,44,FALSE
8,4,54,14,24,0,26,FALSE
0,0,0,0,-19,0,95,FALSE
7,1,11,2,22,16,19,FALSE
3,3,0,0,27,78,44,FALSE
8,4,54,14,24,0,26,FALSE
3,2,0,0,22,0,24,FALSE
7,1,11,2,22,16,19,FALSE
6,1,0,0,44,66,50,FALSE
4,1,-9,-3,22,0,35,FALSE
0,0,0,0,-1,16,16,FALSE
0,0,0,0,-19,0,95,FALSE
0,0,0,0,-23,0,250,FALSE
0,0,0,0,-23,0,250,FALSE
0,0,0,0,-19,0,67,FALSE
0,0,0,0,-23,0,250,FALSE
1,0,0,0,26,17,10,TRUE
14,7,-176,-25,24,0,11,TRUE
14,7,-176,-25,24,0,11,TRUE
9,8,0,0,22,0,9,TRUE
1,0,0,0,26,17,10,TRUE
1,0,37,37,22,17,10,TRUE
1,0,0,0,26,17,10,TRUE
9,8,0,0,22,0,9,TRUE
9,8,0,0,22,0,9,TRUE
1,0,0,0,26,17,10,TRUE
1,0,0,0,26,17,10,TRUE
1,0,0,0,26,17,10,TRUE
1,0,37,37,22,17,10,TRUE
9,8,0,0,22,0,9,TRUE
1,0,37,37,22,17,10,TRUE
1,0,0,0,26,17,10,TRUE
14,7,-176,-25,24,0,11,TRUE
1,0,0,0,26,17,10,TRUE
1,0,0,0,26,17,10,TRUE
14,7,-176,-25,24,0,11,TRUE
9,8,0,0,22,0,9,TRUE
9,8,0,0,22,0,9,TRUE
1,0,0,0,26,17,10,TRUE
9,8,0,0,22,0,9,TRUE
1,0,37,37,22,17,10,TRUE
9,8,0,0,22,0,9,TRUE
1,0,0,0,26,17,10,TRUE
