@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.1935484'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,0,0,24,63,72,FALSE
0,0,0,0,-23,0,14,FALSE
1,0,0,0,19,0,11,FALSE
3,2,9,9,14,80,12,FALSE
0,0,0,0,-23,18,27,FALSE
0,0,0,0,-23,0,14,FALSE
3,2,0,0,19,0,50,FALSE
3,2,0,0,19,0,50,FALSE
0,0,0,0,-23,15,20,FALSE
0,0,0,0,-45,0,11,FALSE
16,0,0,0,25,31,37,FALSE
3,2,9,9,14,80,12,FALSE
0,0,0,0,-23,15,20,FALSE
8,3,9,9,44,47,16,FALSE
2,0,0,0,27,6,23,FALSE
5,3,27,13,25,59,90,FALSE
0,0,0,0,-19,0,248,FALSE
0,0,0,0,-19,0,248,FALSE
3,2,9,9,14,80,12,FALSE
0,0,0,0,-45,0,11,FALSE
0,0,0,0,-23,0,11,FALSE
9,0,-1,0,19,0,13,FALSE
3,2,0,0,19,0,50,FALSE
3,2,0,0,19,0,50,FALSE
16,0,0,0,25,31,37,FALSE
1,0,0,0,25,0,51,FALSE
8,3,9,9,44,47,16,FALSE
14,8,5,5,26,0,8,TRUE
9,8,0,0,22,0,9,TRUE
9,8,0,0,22,0,9,TRUE
2,1,0,0,44,33,12,TRUE
9,8,0,0,22,0,9,TRUE
14,8,5,5,26,0,8,TRUE
2,1,0,0,44,33,12,TRUE
9,8,0,0,22,0,9,TRUE
9,8,0,0,22,0,9,TRUE
14,8,5,5,26,0,8,TRUE
2,1,0,0,44,33,12,TRUE
9,8,0,0,22,0,9,TRUE
2,1,0,0,44,33,12,TRUE
14,8,5,5,26,0,8,TRUE
9,8,0,0,22,0,9,TRUE
14,8,5,5,26,0,8,TRUE
6,2,0,0,44,95,32,TRUE
6,2,0,0,44,95,32,TRUE
9,8,0,0,22,0,9,TRUE
14,8,5,5,26,0,8,TRUE
14,8,5,5,26,0,8,TRUE
14,8,5,5,26,0,8,TRUE
9,8,0,0,22,0,9,TRUE
2,1,0,0,44,33,12,TRUE
2,1,0,0,44,33,12,TRUE
14,8,5,5,26,0,8,TRUE
9,8,0,0,22,0,9,TRUE
