@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.1935484'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-45,3,43,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-19,0,20,FALSE
3,0,9,3,21,0,45,FALSE
0,0,0,0,-19,0,250,FALSE
0,0,0,0,-45,3,43,FALSE
2,1,0,0,43,0,11,FALSE
3,0,9,3,21,0,45,FALSE
5,1,0,0,26,0,28,FALSE
0,0,0,0,-23,15,20,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-23,15,26,FALSE
7,1,88,15,22,211,11,FALSE
2,1,0,0,22,0,11,FALSE
5,1,0,0,26,0,28,FALSE
0,0,0,0,-23,15,26,FALSE
0,0,0,0,-19,0,250,FALSE
3,1,0,0,26,0,10,FALSE
6,1,31,6,23,66,50,FALSE
0,0,0,0,-48,6,9,FALSE
2,1,0,0,22,0,11,FALSE
1,0,0,0,25,0,141,FALSE
5,1,0,0,26,0,28,FALSE
1,1,0,0,20,76,143,FALSE
1,1,0,0,20,76,143,FALSE
0,0,0,0,-19,0,250,FALSE
1,0,0,0,25,65,140,FALSE
14,7,0,0,28,0,11,TRUE
14,7,0,0,28,0,11,TRUE
14,7,0,0,28,0,11,TRUE
30,18,450,37,25,86,35,TRUE
9,8,0,0,22,0,9,TRUE
14,7,0,0,28,0,11,TRUE
4,4,0,0,25,5,35,TRUE
14,7,0,0,28,0,11,TRUE
30,18,450,37,25,86,35,TRUE
4,4,0,0,25,5,35,TRUE
9,8,0,0,22,0,9,TRUE
30,18,450,37,25,86,35,TRUE
4,4,0,0,25,5,35,TRUE
9,8,0,0,22,0,9,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,25,5,35,TRUE
30,18,450,37,25,86,35,TRUE
30,18,450,37,25,86,35,TRUE
14,7,0,0,28,0,11,TRUE
4,4,0,0,25,5,35,TRUE
9,8,0,0,22,0,9,TRUE
30,18,450,37,25,86,35,TRUE
4,4,0,0,25,5,35,TRUE
30,18,450,37,25,86,35,TRUE
30,18,450,37,25,86,35,TRUE
4,4,0,0,25,5,35,TRUE
14,7,0,0,28,0,11,TRUE
