@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.1935484'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-44,6,9,FALSE
0,0,0,0,-15,0,35,FALSE
4,1,5,1,23,0,16,FALSE
1,1,0,0,24,76,143,FALSE
3,0,9,3,21,0,45,FALSE
7,1,0,0,43,16,19,FALSE
6,2,0,0,26,15,16,FALSE
3,0,9,3,21,0,45,FALSE
3,2,-5,-5,22,0,9,FALSE
0,0,0,0,-19,15,20,FALSE
0,0,0,0,-19,0,30,FALSE
5,1,-9,-2,21,0,26,FALSE
4,1,5,1,23,0,16,FALSE
9,0,-1,0,19,0,13,FALSE
0,0,0,0,-19,15,20,FALSE
3,2,-5,-5,22,0,9,FALSE
0,0,0,0,-19,15,20,FALSE
7,1,0,0,43,16,19,FALSE
7,4,45,15,23,110,54,FALSE
0,0,0,0,-41,3,43,FALSE
7,4,45,15,23,110,54,FALSE
0,0,0,0,-19,0,466,FALSE
0,0,0,0,-45,19,12,FALSE
6,2,0,0,26,15,16,FALSE
2,0,0,0,25,0,36,FALSE
0,0,0,0,-19,0,67,FALSE
16,0,22,1,21,31,37,FALSE
12,4,0,0,27,64,144,TRUE
30,18,0,0,29,86,35,TRUE
2,1,0,0,44,33,12,TRUE
30,18,0,0,29,86,35,TRUE
30,18,0,0,29,86,35,TRUE
12,4,0,0,27,64,144,TRUE
14,7,-176,-25,24,0,11,TRUE
14,7,-176,-25,24,0,11,TRUE
14,7,-176,-25,24,0,11,TRUE
30,18,0,0,29,86,35,TRUE
12,4,0,0,27,64,144,TRUE
2,1,0,0,44,33,12,TRUE
30,18,0,0,29,86,35,TRUE
30,18,0,0,29,86,35,TRUE
30,18,0,0,29,86,35,TRUE
14,7,-176,-25,24,0,11,TRUE
14,7,-176,-25,24,0,11,TRUE
30,18,0,0,29,86,35,TRUE
2,1,0,0,44,33,12,TRUE
12,4,0,0,27,64,144,TRUE
12,4,0,0,27,64,144,TRUE
14,7,-176,-25,24,0,11,TRUE
2,1,0,0,44,33,12,TRUE
14,7,-176,-25,24,0,11,TRUE
12,4,0,0,27,64,144,TRUE
2,1,0,0,44,33,12,TRUE
12,4,0,0,27,64,144,TRUE
