@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z66.66666667-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,6,2,0.931034,0.416667,0,0,TRUE
2,6,0.8,0.9,0.4,0,0,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
2,18,0.642857,0.833333,0.28125,1,1,TRUE
1,10,0.166667,0,0.5,0,0,TRUE
1,1,2,0,0.75,0,0,TRUE
2,8,2,0.931034,0.416667,1,1,TRUE
2,4,2,0.714286,0.5,0,0,FALSE
3,0,0.333333,0.866667,0.666667,1,1,FALSE
1,4,2,0,0.5,0,0,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
1,30,2,0,0.666667,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
4,22,0.826531,0.847826,0.373333,2,2,FALSE
