@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z66.66666667-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,11,0.955128,0.5,0.276923,2,3,TRUE
1,14,0.675926,0,0.369231,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
1,13,0.663636,0,0.246753,0,0,TRUE
2,8,0.75,0.9,0.4,0,0,TRUE
1,68,0.902821,0,0.176667,1,1,TRUE
2,16,0.792857,0.333333,0.237037,0,0,TRUE
3,16,0.666667,0.866667,0.4,1,1,FALSE
1,6,1.5,0,0.583333,0,0,FALSE
1,28,2,0,0.5,0,0,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
4,8,0,0.964286,0.666667,3,3,FALSE
4,6,0.85,0.947368,0.5,3,3,FALSE
3,6,0.834135,0.395062,0.102273,0,0,FALSE
