@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z50.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z38.790036-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
4,18,14,1,4,0.65625,88,0,0.518519,8.333333,FALSE
5,28,12,5,8,0.5,217,0,0.481481,22.666667,FALSE
1,10,0,1,1,0,67,1,0.666667,20.333333,FALSE
6,13,6,5,3,2,83,0,0.5,19.75,FALSE
10,47,73,8,12,0.865079,452,1,0.225,28.533333,FALSE
2,7,4,0,0,0.5,39,0,0.7,6.2,FALSE
51,10,8,0,3,0.3125,69,1,0.583333,12,FALSE
3,22,44,2,5,0.805195,156,1,0.261905,11.416667,FALSE
3,19,0,3,2,0.75,104,0,0.666667,33,FALSE
3,8,1,3,2,2,28,0,0.75,13,FALSE
17,77,95,17,19,0.742857,439,1,0.172727,18.727273,FALSE
12,77,365,10,22,0.896552,717,3,0.204167,22.566667,FALSE
69,10,8,0,3,0.3125,69,1,0.583333,12,FALSE
1,3,3,0,3,2,3,0,1,0,FALSE
9,15,1,1,4,0.583333,92,1,0.464286,11.571429,FALSE
6,38,3,5,1,2,198,0,0.555556,65,FALSE
33,67,437,6,21,0.752525,1171,2,0.257576,32.911765,FALSE
99,28,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
8,19,45,0,14,0.576923,138,0,0.371429,8.571429,FALSE
5,24,26,3,5,0.6875,169,0,0.444444,17.555556,FALSE
5,1,0,1,1,2,1,0,1,0,FALSE
10,1,0,2,1,2,1,0,1,0,FALSE
8,15,1,1,4,0.583333,92,1,0.464286,11.571429,FALSE
4,20,0,3,4,0.777778,162,0,0.75,38.75,FALSE
3,21,44,2,5,0.805195,147,1,0.261905,10.666667,FALSE
2,1,0,1,1,2,1,0,1,0,FALSE
18,87,217,17,20,0.870445,919,2,0.212963,32.333333,FALSE
3,13,31,2,10,0.703704,76,1,0.375,6.3,FALSE
23,46,65,3,17,0.416667,448,0,0.289474,22.473684,FALSE
31,62,0,8,16,0.617647,396,1,0.215278,20.777778,FALSE
