@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z50.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z38.790036-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,1,0,1,1,2,1,0,1,0,FALSE
18,8,3,3,6,0.4,39,0,0.5,5.333333,FALSE
8,34,26,3,6,0.651515,341,0,0.3125,26.916667,FALSE
10,61,135,10,16,0.888889,504,0,0.378947,24.789474,FALSE
1,10,0,1,1,0,67,1,0.666667,20.333333,FALSE
5,24,1,5,6,0.7,137,0,0.416667,21.166667,FALSE
3,13,31,2,10,0.703704,76,1,0.375,6.3,FALSE
1,23,39,0,10,0.483333,136,0,0.348485,10.818182,FALSE
5,11,6,3,3,2,62,0,0.5,14.5,FALSE
13,26,0,7,9,0.111111,110,1,0.26,9.9,FALSE
19,56,48,17,10,0.745455,757,4,0.19375,45.625,FALSE
1,12,0,0,6,0,62,0,0.458333,9,FALSE
8,33,65,8,14,0.910256,404,1,0.595238,27,FALSE
6,26,0,5,5,0.571429,167,0,0.375,19.5,FALSE
6,21,28,3,6,1,70,0,0.175,7.625,FALSE
2,2,0,1,1,2,4,0,1,3,FALSE
5,4,6,1,4,2,4,0,0.5,0,FALSE
9,22,3,8,2,2,128,0,1,41.666667,FALSE
5,2,1,0,2,2,2,0,0.75,0,FALSE
11,34,68,7,12,0.75,199,0,0.292308,14.153846,FALSE
10,33,35,10,6,0.851852,165,1,0.351852,15.2,FALSE
20,106,1313,12,9,0.956553,1133,2,0.195455,19.127273,FALSE
12,15,13,4,11,0.75,97,3,0.220779,7.272727,FALSE
7,35,52,7,10,0.869048,273,2,0.353846,19.461538,FALSE
9,20,1,8,2,2,132,0,1,65,FALSE
11,24,10,10,4,1,133,0,0.5,25.4,FALSE
5,18,0,4,5,0.708333,126,0,0.47619,16.428571,FALSE
33,67,437,6,21,0.752525,1171,2,0.257576,32.911765,FALSE
3,11,3,0,7,0.583333,53,0,0.714286,6.285714,FALSE
3,18,4,3,3,0.666667,152,0,0.75,36.75,FALSE
11,24,1,4,3,0,264,2,0.666667,86.333333,FALSE
8,23,4,8,5,0.75,249,0,0.8,48.2,FALSE
7,39,4,7,7,0.714286,277,0,0.46875,32.875,FALSE
12,43,36,10,7,0.638889,424,0,0.320513,31.384615,FALSE
27,80,182,8,18,0.565217,693,2,0.15415,27.75,FALSE
4,0,0,2,0,2,0,0,0,0,FALSE
13,1,0,1,1,2,1,0,1,0,FALSE
9,19,1,8,2,2,120,0,1,59,FALSE
8,17,1,7,2,2,97,0,1,47,FALSE
32,38,0,27,25,0,189,0,0.08,6.52,FALSE
1,5,1,1,2,2,10,0,0.75,4,FALSE
4,17,0,4,5,0.666667,99,0,0.533333,18.2,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
