@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z50.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z38.790036-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,15,1,4,0,2,59,0,0.666667,28.5,FALSE
4,18,10,4,6,0.714286,172,0,0.75,20.125,FALSE
7,71,14,5,16,0.866071,569,1,0.163399,31.647059,FALSE
6,26,3,6,4,0.4,134,0,0.5,21,FALSE
13,48,58,13,12,0.786667,480,2,0.25,28.375,FALSE
3,24,11,3,4,0.8,151,0,0.5,23.833333,FALSE
12,36,0,12,4,0.525,375,3,0.4,40.111111,FALSE
15,56,86,12,6,0.8,375,2,0.226667,22.25,FALSE
5,24,3,5,1,1.5,163,0,1,53,FALSE
7,11,3,3,3,2,37,0,1,11.333333,FALSE
1,5,3,0,3,2,24,0,0.666667,7,FALSE
8,1,0,2,1,2,1,0,1,0,FALSE
3,7,1,3,2,2,23,0,1,10.5,FALSE
1,2,0,1,1,2,4,0,1,3,FALSE
7,15,0,2,4,0.333333,77,0,0.4375,18,FALSE
18,40,23,16,19,0.688889,386,1,0.119298,19.052632,FALSE
15,23,5,8,6,0.444444,148,2,0.52381,19.714286,FALSE
5,24,26,3,5,0.6875,169,0,0.444444,17.555556,FALSE
5,13,78,0,13,2,13,0,0.326923,0,FALSE
14,42,29,12,5,0.725,395,1,0.232323,34.545455,FALSE
23,24,276,20,24,2,24,0,0.089286,0,FALSE
6,9,1,5,2,2,33,0,1,15.5,FALSE
3,14,5,1,4,0.8,131,0,0.2,20.166667,FALSE
3,37,41,2,14,0.696429,437,1,0.311111,27.333333,FALSE
12,41,19,9,9,0.816667,240,0,0.290909,20.272727,FALSE
3,7,1,3,2,2,23,0,1,10.5,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
33,80,201,8,20,0.573333,719,2,0.152727,26.538462,FALSE
2,8,0,0,1,0.5,1082,0,0.666667,153.285714,FALSE
6,65,243,2,30,0.726667,747,0,0.182796,22.612903,FALSE
5,7,6,0,5,0.75,32,0,0.7,5,FALSE
3,7,0,2,4,0,130,0,0.75,31,FALSE
8,91,123,8,3,0.806723,1400,0,0.141176,76,FALSE
7,23,0,7,7,0.625,145,0,0.342857,19.142857,FALSE
6,44,21,6,7,0.740741,367,0,0.45,35.1,FALSE
3,40,10,3,8,0.714286,271,0,0.40625,32.375,FALSE
3,8,0,1,3,0,32,0,0.555556,9.333333,FALSE
6,33,65,6,14,0.910256,404,1,0.595238,27,FALSE
16,12,4,2,5,0.25,55,0,0.533333,9.8,FALSE
11,19,2,11,4,0.666667,102,1,0.5,24,FALSE
11,31,0,5,8,0.693878,329,1,0.25,39.25,FALSE
9,33,3,9,8,0.722222,145,1,0.4,13.1,FALSE
6,26,22,6,6,0.571429,95,0,0.40625,10.75,FALSE
33,67,437,6,21,0.752525,1171,2,0.257576,32.911765,FALSE
10,96,175,10,19,0.886364,1034,2,0.191304,43.086957,FALSE
24,81,147,8,7,0.861111,560,1,0.171296,28.157895,FALSE
1,6,0,0,2,1,39,0,0.666667,16.5,FALSE
18,87,217,17,20,0.870445,919,2,0.212963,32.333333,FALSE
4,4,1,4,1,2,11,0,0.666667,4.5,FALSE
2,11,3,1,3,0.6,56,0,0.666667,8,FALSE
8,17,41,2,8,0.7,93,0,0.666667,7.090909,FALSE
2,7,6,1,4,2,20,0,0.875,4,FALSE
13,74,50,13,12,0.937037,635,1,0.288889,37.5625,FALSE
2,1,0,1,1,2,1,0,1,0,FALSE
7,5,10,1,5,2,5,0,0.4,0,FALSE
8,49,19,8,16,0.773109,579,0,0.296296,30.777778,FALSE
3,19,0,3,2,0.75,104,0,0.666667,33,FALSE
5,68,181,3,17,0.806818,462,0,0.140909,18.73913,FALSE
6,26,0,5,5,0.571429,172,0,0.375,20.125,FALSE
6,16,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
11,38,1,7,11,0.84,391,0,0.215909,33.636364,FALSE
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
2,1,0,0,1,2,1,0,1,0,FALSE
9,20,1,8,2,2,132,0,1,65,FALSE
5,15,1,5,1,2,67,0,1,32.5,FALSE
4,2,1,1,2,2,2,0,1,0,FALSE
10,33,35,10,6,0.851852,165,1,0.351852,15.2,FALSE
12,77,365,10,22,0.896552,717,3,0.204167,22.566667,FALSE
4,25,14,3,4,0.571429,163,1,0.3,18.875,FALSE
15,1,0,1,1,2,1,0,1,0,FALSE
5,13,0,1,5,0,69,0,0.533333,12.6,FALSE
7,28,20,5,12,0.809524,183,2,0.3,12.538462,FALSE
7,22,0,7,7,0.625,147,0,0.342857,19.428571,FALSE
21,11,8,1,5,0.75,59,0,0.7,10.6,FALSE
2,1,0,0,0,2,2064,0,0,2052,FALSE
15,57,22,15,15,0.583333,298,1,0.264706,16.352941,FALSE
13,73,128,13,14,0.85,737,3,0.301587,33.47619,FALSE
12,37,32,12,12,0.858586,310,1,0.458333,24.083333,FALSE
8,15,18,3,5,0.708333,98,1,0.288889,9.555556,FALSE
7,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
8,20,46,2,8,0.666667,111,0,0.615385,7.230769,FALSE
1,11,7,0,7,0.333333,98,0,0.714286,12.571429,FALSE
12,38,4,10,6,0.52381,243,1,0.35,29,FALSE
0,0,0,0,0,2,0,0,0,0,FALSE
16,21,23,2,5,0.666667,149,1,0.228571,13.7,FALSE
3,18,0,1,3,0.25,204,0,0.666667,65.666667,FALSE
31,62,0,8,16,0.617647,396,1,0.215278,20.777778,FALSE
4,39,22,3,6,0.785714,377,0,0.166667,45.875,FALSE
13,65,2,13,6,0.916667,608,0,0.333333,73.5,FALSE
4,4,0,3,1,0,16,1,0.666667,6.5,FALSE
9,25,1,2,3,0,277,1,0.666667,91,FALSE
9,5,0,4,3,0.333333,18,1,0.4375,3.25,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
