@relation Keymind-AA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z55.84725537-no-replacement

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
0,0,25,TRUE
0,-28,38,TRUE
46,8,17,TRUE
0,-25,61,TRUE
0,-28,55,TRUE
0,-25,120,TRUE
0,-21,42,TRUE
3,6,55,TRUE
0,-25,81,TRUE
0,-10,121,TRUE
9,25,25,TRUE
20,9,56,TRUE
0,-7,46,TRUE
15,12,83,TRUE
0,-28,34,TRUE
64,6,84,TRUE
0,-39,42,TRUE
0,-28,35,TRUE
0,-8,57,TRUE
0,-1,27,TRUE
0,-10,81,TRUE
0,-41,28,TRUE
91,24,70,TRUE
0,27,56,TRUE
0,-7,81,TRUE
0,-24,44,TRUE
0,-8,47,TRUE
0,-6,46,TRUE
87,10,86,TRUE
13,26,137,TRUE
47,7,34,TRUE
0,-4,25,TRUE
9,6,59,TRUE
0,0,44,TRUE
52,8,44,TRUE
0,-23,28,TRUE
0,-10,35,TRUE
26,6,33,TRUE
0,-6,90,TRUE
0,-5,19,TRUE
8,23,41,TRUE
0,-39,35,TRUE
0,-28,145,TRUE
38,27,63,TRUE
10,45,78,TRUE
49,9,29,TRUE
0,-7,61,TRUE
0,0,192,TRUE
2,25,28,TRUE
0,-25,88,TRUE
0,-8,126,TRUE
0,-6,54,TRUE
0,-24,39,TRUE
0,0,35,TRUE
2,2,51,TRUE
0,-19,59,TRUE
0,-28,81,TRUE
0,-10,145,TRUE
35,7,43,TRUE
0,-7,40,TRUE
0,-10,52,TRUE
0,25,43,TRUE
38,18,25,TRUE
0,-6,60,TRUE
95,17,39,TRUE
0,0,78,TRUE
0,-28,48,TRUE
0,27,38,TRUE
0,-25,22,TRUE
0,-6,28,TRUE
28,26,16,TRUE
23,24,23,TRUE
20,9,36,TRUE
0,-1,38,TRUE
0,-19,51,TRUE
12,9,28,TRUE
0,-25,46,TRUE
49,24,33,TRUE
0,-5,84,TRUE
0,-6,12,TRUE
52,9,9,TRUE
19,6,22,TRUE
29,7,47,TRUE
0,-28,121,TRUE
29,6,29,TRUE
0,-21,35,TRUE
0,20,51,TRUE
0,-10,111,TRUE
46,9,75,TRUE
33,8,32,TRUE
0,-7,22,TRUE
0,-7,55,TRUE
39,26,49,TRUE
3,45,21,TRUE
88,24,26,TRUE
13,7,79,TRUE
0,-10,34,TRUE
0,-10,55,TRUE
18,12,47,TRUE
37,26,155,TRUE
0,-6,44,TRUE
0,-28,52,TRUE
0,-37,59,TRUE
38,45,10,TRUE
9,6,79,TRUE
0,-6,39,TRUE
0,0,395,TRUE
31,25,50,TRUE
0,44,137,TRUE
11,7,48,TRUE
0,-72,105,TRUE
0,-7,88,TRUE
0,-10,38,TRUE
0,-6,19,TRUE
0,0,56,TRUE
0,0,25,TRUE
0,-28,111,TRUE
0,-1,51,FALSE
0,-44,1279,FALSE
0,-45,41,FALSE
0,-22,5,FALSE
0,-62,1279,FALSE
0,-10,35,FALSE
0,0,44,FALSE
0,-21,53,FALSE
0,-6,46,FALSE
0,-62,669,FALSE
0,0,12,FALSE
0,-62,1279,FALSE
16,26,15,FALSE
11,26,87,FALSE
0,0,44,FALSE
0,-62,1279,FALSE
0,-16,50,FALSE
7,18,64,FALSE
0,-10,29,FALSE
0,-9,24,FALSE
0,-16,15,FALSE
0,-62,1279,FALSE
33,10,51,FALSE
0,-6,73,FALSE
0,-10,29,FALSE
7,45,16,FALSE
1,44,67,FALSE
0,-10,52,FALSE
14,25,20,FALSE
0,-39,3,FALSE
0,-21,14,FALSE
0,-10,99,FALSE
0,-21,35,FALSE
6,7,29,FALSE
0,-44,1279,FALSE
2,27,16,FALSE
0,-63,45,FALSE
0,-44,669,FALSE
3,23,8,FALSE
0,0,116,FALSE
21,12,30,FALSE
34,18,3,FALSE
0,27,42,FALSE
0,-7,48,FALSE
0,27,21,FALSE
0,-62,1279,FALSE
7,45,7,FALSE
0,-37,31,FALSE
4,9,23,FALSE
28,27,9,FALSE
0,-44,1279,FALSE
0,-62,1279,FALSE
15,44,9,FALSE
1,8,9,FALSE
14,18,7,FALSE
3,5,12,FALSE
0,-62,1279,FALSE
0,-45,20,FALSE
0,-5,149,FALSE
0,-39,35,FALSE
6,25,25,FALSE
0,-39,140,FALSE
0,-11,94,FALSE
0,-24,21,FALSE
0,-20,92,FALSE
4,45,12,FALSE
0,-16,50,FALSE
0,-10,53,FALSE
0,-21,14,FALSE
0,-23,35,FALSE
0,0,25,FALSE
0,-7,22,FALSE
29,24,15,FALSE
0,-39,346,FALSE
0,-63,20,FALSE
0,-62,1279,FALSE
0,-7,53,FALSE
0,-62,649,FALSE
0,-35,10,FALSE
2,8,58,FALSE
0,-28,62,FALSE
0,-40,22,FALSE
0,-44,689,FALSE
0,-24,43,FALSE
0,-35,94,FALSE
0,-21,3,FALSE
0,-44,1279,FALSE
18,9,7,FALSE
0,-6,16,FALSE
19,18,2,FALSE
0,-11,26,FALSE
18,9,21,FALSE
0,0,20,FALSE
0,-11,57,FALSE
31,27,59,FALSE
18,27,21,FALSE
4,9,16,FALSE
31,27,32,FALSE
0,-22,11,FALSE
0,-53,10,FALSE
0,45,7,FALSE
0,-7,61,FALSE
0,0,37,FALSE
23,9,18,FALSE
49,18,2,FALSE
0,-63,35,FALSE
1,44,131,FALSE
0,27,7,FALSE
1,9,7,FALSE
0,-6,39,FALSE
0,-39,100,FALSE
18,9,42,FALSE
0,-41,7,FALSE
0,-44,1279,FALSE
2,8,18,FALSE
15,7,40,FALSE
0,-41,2,FALSE
