@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,18,1,9,75,0,0.875,0.666667,36.5,5,2.5,FALSE
18,20,1,17,75,0,0.875,0.666667,13.4,1,0.6,FALSE
30,41,0,30,335,1,0.660377,0.210526,16.473684,13,3.2105,FALSE
2,3,0,2,7,0,0,0.666667,2.5,1,0.5,FALSE
22,46,0,22,185,0.25,0.5,0.75,59.333333,9,3,FALSE
7,18,2,5,66,0,0,0.416667,15.5,2,1.5,FALSE
8,11,1,7,35,0,0.857143,0.666667,16.5,1,0.5,FALSE
17,40,10,7,179,1,0,0.328571,11.5,4,1.2143,FALSE
24,6,14,10,19,0,0.944444,0.625,8.5,1,0.5,FALSE
14,21,0,14,56,0,0,0.666667,27,3,1.5,FALSE
16,2,13,3,2,0,0,1,0,1,1,FALSE
19,12,16,3,50,1,0.928571,0.444444,7.166667,1,0.3333,FALSE
7,6,5,2,6,0,0,0.75,0,1,1,FALSE
8,16,0,8,77,0,0.78125,0.78125,8.625,1,0.875,FALSE
40,38,4,36,217,0,0.894737,0.388889,71.333333,4,1.6667,FALSE
2,33,1,1,220,0.764706,0.302326,0.354839,5.34375,1,0.9375,FALSE
11,46,0,11,301,0.6,0,0.3,48.333333,5,1.8333,FALSE
25,42,1,24,242,0,0.871795,0.611111,33,2,0.8571,FALSE
2,8,0,2,29,0,0.980392,1,7.666667,1,0.3333,FALSE
31,62,0,31,249,0,0,0.4,48.6,6,2.4,FALSE
9,3,4,5,3,0,0,0.52381,0,1,1,FALSE
5,4,3,2,4,0,0,0.625,0,1,1,FALSE
13,17,0,13,62,0,0.875,0.666667,10.8,1,0.6,FALSE
1,3,0,1,33,0,0,0,11,0,0,FALSE
18,21,12,6,83,0.75,0,0.236111,5.583333,1,0.9167,FALSE
10,13,1,9,43,0,0.92,0.555556,9,1,0.5,FALSE
24,49,1,23,288,0,0.85,0.45,71,3,1.5,FALSE
5,5,0,5,18,0,0.857143,0.666667,8,1,0.5,FALSE
17,21,0,17,82,0,0.875,0.666667,14.8,1,0.6,FALSE
10,19,4,6,76,0.666667,0.625,0.26,6.3,1,0.9,FALSE
3,27,0,3,183,0.333333,0.944444,0.583333,44,3,1,FALSE
44,16,37,8,112,1,0.805556,0.378788,8.818182,1,0.6364,FALSE
26,12,26,0,13,0,0,0.555556,0,1,1,FALSE
13,17,0,13,60,0,0.875,0.666667,10.4,1,0.6,FALSE
18,120,0,18,353,1,0,0.066845,1.957983,1,0.9916,FALSE
28,47,5,23,217,1,0,0.381818,18.545455,6,1.8182,FALSE
15,12,4,11,76,0,0.857143,0.583333,37,1,0.5,FALSE
22,23,0,22,81,0,0.892857,0.666667,14.6,1,0.6,FALSE
2,22,0,2,135,0.5,0.5,0.339286,7.466667,1,0.8667,FALSE
31,66,3,28,351,0,0.875,0.625,172.5,1,0.5,FALSE
2,20,0,2,167,0,0.916667,0.375,40.25,1,0.75,FALSE
12,53,0,12,409,0.666667,0,0.375,57,12,2.5714,FALSE
19,19,0,19,73,0,0.875,0.666667,13.2,1,0.6,FALSE
19,21,1,18,90,0,0.857143,0.625,43.5,1,0.5,FALSE
3,1,1,2,1,0,0,1,0,1,1,FALSE
18,117,1,17,354,1,0,0.069787,2.025862,1,0.9914,FALSE
9,18,0,9,113,0.333333,0.886364,0.333333,17.333333,8,2.3333,FALSE
15,18,3,12,70,0,0.934783,0.5,12.4,1,0.6,FALSE
7,27,3,6,124,1,0.886792,0.5,14.25,1,0.75,FALSE
11,23,0,11,95,1,0.979452,0.458333,22.5,5,2.75,FALSE
15,45,0,15,1115,0.285714,0,0.533333,276,24,11,FALSE
15,18,0,15,68,0,0.88,0.666667,12,1,0.6,FALSE
3,3,1,2,12,0,0.666667,0.75,5,2,1,FALSE
8,8,0,8,27,0,0.857143,0.666667,12.5,2,1,FALSE
0,5,0,0,16,0,0,0,12,0,0,TRUE
33,74,4,29,596,0.421053,0.714286,0.285714,56.7,15,3.9,TRUE
20,41,1,20,250,0.5,0,0.407407,61,1,0.5,TRUE
16,34,3,14,110,0,0.946565,0.416667,12.5,4,1.375,TRUE
45,74,0,45,1037,0,0.809524,0.444444,205.8,20,5,TRUE
33,68,1,32,402,0.2,0,0.45,65.166667,1,0.6667,TRUE
31,109,10,21,1113,0.75,0,0.219231,39.777778,13,2.7037,TRUE
15,25,4,11,106,0,0.96,0.555556,24.75,1,0.5,TRUE
6,9,0,6,31,0,0.8,0.666667,14,2,1,TRUE
19,18,0,19,78,0,0.875,0.625,24.333333,5,1.6667,TRUE
19,25,0,19,152,0.333333,0.571429,0.5,36.25,2,1.25,TRUE
19,63,6,13,456,0.333333,0,0.208333,63.714286,17,5.8571,TRUE
28,69,8,20,383,0,0.909091,0.625,33.545455,1,0.8182,TRUE
0,5,0,0,21,0,0,0,12,0,0,TRUE
22,30,0,22,79,0,0,0.666667,38.5,3,1.5,TRUE
0,5,0,0,18,0,0,0,12,0,0,TRUE
20,21,1,19,90,0,0.857143,0.6,44,8,4,TRUE
13,9,0,13,35,0,0.875,0.625,16.5,3,1.5,TRUE
6,3,2,4,3,0,0,0.833333,0,1,1,TRUE
7,50,0,7,398,0,0,0.617886,8.707317,3,1.0488,TRUE
12,14,0,12,57,0,0.875,0.625,27.5,4,2,TRUE
12,23,0,12,90,0,0.848485,0.583333,14,3,1.1667,TRUE
10,13,0,10,48,1,0.5,0.75,22.5,3,1.5,TRUE
41,38,1,40,511,0,0.944444,0.625,254.5,1,0.5,TRUE
17,23,0,17,89,0,0.875,0.583333,43.5,1,0.5,TRUE
32,66,2,30,673,0.105263,0.871795,0.458333,92.428571,14,4.4286,TRUE
31,33,0,31,141,0,0.875,0.625,69.5,14,7,TRUE
14,12,0,14,59,1,0.5,0.75,27.5,2,1,TRUE
12,17,0,12,71,0,0.875,0.625,34.5,6,3,TRUE
16,33,1,15,137,0,0.222222,0.5,15.625,5,1.375,TRUE
16,28,0,16,275,1,0.875,0.625,89.666667,1,0.3333,TRUE
4,17,1,3,99,1,0.992447,0.333333,12.285714,3,1.4286,TRUE
18,27,0,18,171,0.333333,0,0.466667,41,9,2.75,TRUE
74,204,2,72,1531,0.6,0.511628,0.15,64.695652,18,4,TRUE
18,32,0,18,110,0,0,0.666667,53.5,3,1.5,TRUE
11,12,0,11,76,0,0.875,0.583333,37,1,0.5,TRUE
50,105,0,50,1070,0.083333,0.307692,0.276923,95.181818,10,1.6364,TRUE
8,18,0,8,92,0.5,0.886364,0.333333,14,6,2,TRUE
32,71,1,31,317,0,0.96,0.555556,76.75,1,0.5,TRUE
11,13,0,11,55,0,0.875,0.6,26.5,4,2,TRUE
7,13,0,7,48,0,0.875,0.666667,23,4,2,TRUE
24,36,0,24,195,0,0.864865,0.361111,30.833333,4,1.3333,TRUE
29,57,3,27,277,0.428571,0.851852,0.182353,14.882353,4,1.5294,TRUE
23,32,5,18,138,0,0.923077,0.733333,21.5,1,0.6667,TRUE
4,13,0,4,65,1,0.928571,0.75,31,6,3,TRUE
0,5,0,0,19,0,0,0,12,0,0,TRUE
54,152,23,31,1401,0.5,0.732143,0.25,80.941176,16,2.7647,TRUE
10,19,0,10,108,0.5,0.875,0.666667,34.333333,7,2.3333,TRUE
6,13,0,6,54,0.8,0.836735,1,4.444444,2,1,TRUE
9,19,0,9,81,0,0.875,0.666667,39.5,5,2.5,TRUE
0,5,0,0,17,0,0,0,12,0,0,TRUE
