@relation xercesA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z154.1284404

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {TRUE,FALSE}

@data
3,4,0,4,9,4,1,0.75,0.555556,3,12,2,TRUE
1,1,0,16,1,0,1,2,1,0,0,1,TRUE
23,1,0,6,23,1,23,2,0.376812,0,0,1,TRUE
3,4,0,4,9,4,1,0.75,0.555556,3,12,2,TRUE
12,1,0,35,75,21,7,0.965787,0.20979,0,0,31,TRUE
18,1,0,20,18,1,18,1.058824,0.296296,0,0,1,TRUE
18,1,0,20,18,1,18,1.058824,0.296296,0,0,1,TRUE
86,1,0,46,255,44,51,0.943103,0.101329,0,0,17,TRUE
2,1,0,2,2,1,2,2,0.75,0,0,1,TRUE
1,1,0,16,1,0,1,2,1,0,0,1,TRUE
2,2,0,1,6,1,2,2,1,0,0,1,TRUE
2,1,0,2,2,1,2,2,0.75,0,0,1,TRUE
3,4,0,4,9,4,1,0.75,0.555556,3,12,2,TRUE
11,1,1,0,21,0,10,2,0.246753,0,0,1,TRUE
3,4,0,4,9,4,1,0.75,0.555556,3,12,2,TRUE
8,2,0,2,32,2,7,1.040816,0.46875,1,1,6,TRUE
2,2,0,1,6,1,2,2,1,0,0,1,TRUE
10,1,0,24,47,20,7,0.733333,0.25,0,0,4,TRUE
6,3,2,9,21,4,6,1.2,0.333333,1,4,2,TRUE
50,1,1,15,105,13,3,0.850863,0.194286,0,0,55,TRUE
42,1,0,11,52,0,42,0.899187,0.257937,0,0,12,TRUE
5,4,0,3,8,3,5,2,0.6,1,4,1,TRUE
42,1,0,11,52,0,42,0.899187,0.257937,0,0,12,TRUE
3,1,0,0,3,0,3,2,1,0,0,1,TRUE
8,2,0,2,32,2,7,1.040816,0.46875,1,1,6,TRUE
3,4,0,4,9,4,1,0.75,0.555556,3,12,2,TRUE
51,1,0,7,121,6,11,0.905185,0.165455,0,0,3,TRUE
1,1,0,16,1,0,1,2,1,0,0,1,TRUE
6,3,2,9,21,4,6,1.2,0.333333,1,4,2,TRUE
50,1,1,15,105,13,3,0.850863,0.194286,0,0,55,TRUE
50,1,1,15,105,13,3,0.850863,0.194286,0,0,55,TRUE
23,1,0,6,23,1,23,2,0.376812,0,0,1,TRUE
1,5,0,1,2,0,1,2,1,0,0,0,TRUE
10,1,0,24,47,20,7,0.733333,0.25,0,0,4,TRUE
11,1,1,0,21,0,10,2,0.246753,0,0,1,TRUE
42,1,0,11,52,0,42,0.899187,0.257937,0,0,12,TRUE
3,1,0,0,3,0,3,2,1,0,0,1,TRUE
18,1,0,20,18,1,18,1.058824,0.296296,0,0,1,TRUE
6,3,2,9,21,4,6,1.2,0.333333,1,4,2,TRUE
3,1,0,0,3,0,3,2,1,0,0,1,TRUE
12,1,0,35,75,21,7,0.965787,0.20979,0,0,31,TRUE
2,1,0,2,2,1,2,2,0.75,0,0,1,TRUE
5,4,0,3,8,3,5,2,0.6,1,4,1,TRUE
4,4,0,5,19,5,1,0.666667,0.5,4,9,7,TRUE
3,4,0,4,9,4,1,0.75,0.555556,3,12,2,TRUE
8,2,0,2,32,2,7,1.040816,0.46875,1,1,6,TRUE
2,1,0,2,2,1,2,2,0.75,0,0,1,TRUE
8,2,0,2,32,2,7,1.040816,0.46875,1,1,6,TRUE
3,4,0,6,12,4,2,2,0.428571,1,7,1,TRUE
4,4,0,5,19,5,1,0.666667,0.5,4,9,7,TRUE
18,1,0,20,18,1,18,1.058824,0.296296,0,0,1,TRUE
1,5,0,1,2,0,1,2,1,0,0,0,TRUE
50,1,1,15,105,13,3,0.850863,0.194286,0,0,55,TRUE
3,4,0,4,7,4,1,0.75,0.555556,2,7,1,TRUE
5,4,0,3,8,3,5,2,0.6,1,4,1,TRUE
4,4,0,5,19,5,1,0.666667,0.5,4,9,7,TRUE
11,1,1,0,21,0,10,2,0.246753,0,0,1,TRUE
6,1,0,3,16,3,5,0.8,0.533333,0,0,4,TRUE
23,1,0,6,23,1,23,2,0.376812,0,0,1,TRUE
3,4,0,4,7,4,1,0.75,0.555556,2,7,1,TRUE
5,4,0,3,8,3,5,2,0.6,1,4,1,TRUE
12,1,0,35,75,21,7,0.965787,0.20979,0,0,31,TRUE
3,4,0,4,9,4,1,0.75,0.555556,3,12,2,TRUE
86,1,0,46,255,44,51,0.943103,0.101329,0,0,17,TRUE
10,1,0,24,47,20,7,0.733333,0.25,0,0,4,TRUE
10,1,0,24,47,20,7,0.733333,0.25,0,0,4,TRUE
3,4,0,6,12,4,2,2,0.428571,1,7,1,TRUE
6,1,0,3,16,3,5,0.8,0.533333,0,0,4,TRUE
50,1,1,15,105,13,3,0.850863,0.194286,0,0,55,TRUE
23,1,0,6,23,1,23,2,0.376812,0,0,1,TRUE
11,1,1,0,21,0,10,2,0.246753,0,0,1,TRUE
2,2,0,1,6,1,2,2,1,0,0,1,TRUE
11,1,1,0,21,0,10,2,0.246753,0,0,1,TRUE
86,1,0,46,255,44,51,0.943103,0.101329,0,0,17,TRUE
18,1,0,20,18,1,18,1.058824,0.296296,0,0,1,TRUE
3,4,0,4,9,4,1,0.75,0.555556,3,12,2,TRUE
18,1,0,20,18,1,18,1.058824,0.296296,0,0,1,TRUE
86,1,0,46,255,44,51,0.943103,0.101329,0,0,17,TRUE
2,2,0,1,6,1,2,2,1,0,0,1,TRUE
11,1,1,0,21,0,10,2,0.246753,0,0,1,TRUE
4,3,0,6,9,5,0,0.380952,0.40625,1,3,1,TRUE
11,1,1,0,21,0,10,2,0.246753,0,0,1,TRUE
1,1,0,16,1,0,1,2,1,0,0,1,TRUE
1,5,0,1,2,0,1,2,1,0,0,0,TRUE
2,2,0,9,18,9,1,0,0.571429,2,2,1,FALSE
5,4,0,2,10,2,5,2,0.6,0,0,3,FALSE
3,1,0,0,8,0,2,2,0.333333,0,0,1,FALSE
3,4,0,2,14,2,3,2,0.666667,0,0,3,FALSE
7,2,0,7,11,0,6,0.75,0.428571,1,2,2,FALSE
16,1,0,0,16,0,16,2,0.375,0,0,1,FALSE
3,4,0,3,6,2,3,2,0.666667,0,0,1,FALSE
30,1,0,52,50,4,26,0.829023,0.338889,0,0,9,FALSE
22,1,0,6,39,5,12,0.703297,0.232143,0,0,24,FALSE
3,4,0,2,14,2,3,2,0.666667,0,0,3,FALSE
15,4,0,3,38,2,15,2,0.32,1,1,6,FALSE
3,3,0,4,6,4,1,0.75,0.555556,2,13,1,FALSE
11,4,0,3,14,3,11,2,0.545455,1,4,1,FALSE
23,3,52,55,42,3,17,2,0.456522,1,2,4,FALSE
0,1,0,0,0,0,0,2,0,0,0,0,FALSE
16,1,0,0,16,0,16,2,0.375,0,0,1,FALSE
9,1,0,10,9,2,9,2,0.555556,0,0,1,FALSE
10,1,0,10,13,0,8,0.908497,0.25,0,0,9,FALSE
13,4,0,3,16,3,13,2,0.538462,1,4,1,FALSE
13,4,0,3,16,3,13,2,0.538462,1,4,1,FALSE
2,1,0,0,2,0,2,2,0.75,0,0,1,FALSE
15,4,0,2,30,2,15,2,0.4,0,0,3,FALSE
9,2,0,6,32,5,7,0.5,0.301587,0,0,1,FALSE
10,1,0,2,10,1,10,2,0.75,0,0,1,FALSE
7,4,0,2,14,2,7,2,0.342857,0,0,1,FALSE
1,1,0,6,2,1,1,2,1,0,0,0,FALSE
7,1,0,0,7,0,7,2,1,0,0,1,FALSE
7,1,0,0,7,0,7,2,1,0,0,1,FALSE
10,1,0,10,13,0,8,0.908497,0.25,0,0,9,FALSE
9,3,0,5,16,5,0,0.579545,0.366667,1,3,1,FALSE
49,1,2,22,121,20,22,0.91572,0.113889,0,0,3,FALSE
13,4,0,2,21,2,13,2,0.403846,0,0,3,FALSE
1,1,0,6,2,1,1,2,1,0,0,0,FALSE
7,4,0,3,10,3,7,2,0.571429,1,4,1,FALSE
8,4,0,17,12,1,8,0.285714,0.4375,0,0,1,FALSE
19,4,0,2,24,2,19,2,0.394737,0,0,1,FALSE
1,4,0,3,2,3,1,2,1,0,0,0,FALSE
7,4,0,2,14,2,7,2,0.342857,0,0,1,FALSE
10,1,0,10,13,0,8,0.908497,0.25,0,0,9,FALSE
2,1,0,2,2,1,2,2,0.75,0,0,1,FALSE
1,1,0,0,1,0,1,2,1,0,0,1,FALSE
2,2,0,9,18,9,1,0,0.571429,2,2,1,FALSE
3,3,0,4,6,4,1,0.75,0.555556,2,13,1,FALSE
6,2,0,7,20,7,3,0,0.433333,1,2,5,FALSE
5,4,0,2,10,2,5,2,0.6,0,0,3,FALSE
13,1,0,0,30,0,11,0.733333,0.375,0,0,4,FALSE
1,1,0,6,2,1,1,2,1,0,0,0,FALSE
5,1,0,10,5,4,5,2,0.4,0,0,1,FALSE
1,1,0,0,1,0,1,2,1,0,0,1,FALSE
2,1,0,0,2,0,2,2,0.75,0,0,1,FALSE
11,1,0,0,11,0,11,2,0.348485,0,0,1,FALSE
7,4,0,3,10,3,7,2,0.571429,1,4,1,FALSE
7,1,0,0,7,0,7,2,0.428571,0,0,1,FALSE
