@relation xercesA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z154.1284404

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {TRUE,FALSE}

@data
18,1,0,20,18,1,18,1.058824,0.296296,0,0,1,TRUE
10,2,0,8,31,7,7,0.857143,0.244444,0,0,4,TRUE
5,1,0,8,8,6,5,0.5,0.4,0,0,1,TRUE
33,2,2,14,69,12,20,0.534722,0.1875,1,3,2,TRUE
7,2,0,8,21,7,6,0.791667,0.333333,0,0,1,TRUE
12,1,0,35,75,21,7,0.965787,0.20979,0,0,31,TRUE
26,1,0,0,40,0,24,0.08,0.528846,0,0,5,TRUE
6,3,1,4,21,2,4,0.96,0.611111,3,3,3,TRUE
3,1,0,0,3,0,3,2,1,0,0,1,TRUE
11,1,0,5,37,5,11,0.716667,0.318182,0,0,1,TRUE
62,4,3,53,161,25,49,0.92623,0.155107,2,19,23,TRUE
62,4,3,53,161,25,49,0.92623,0.155107,2,19,23,TRUE
3,1,0,0,3,0,3,2,1,0,0,1,TRUE
12,1,0,35,75,21,7,0.965787,0.20979,0,0,31,TRUE
18,1,0,20,18,1,18,1.058824,0.296296,0,0,1,TRUE
2,1,0,0,2,0,2,2,1,0,0,1,TRUE
2,1,0,0,2,0,2,2,1,0,0,1,TRUE
10,1,0,0,10,0,10,1.111111,0.4,0,0,1,TRUE
5,4,0,3,8,3,5,2,0.6,1,4,1,TRUE
1,4,0,0,2,0,1,2,1,0,0,0,TRUE
3,1,0,0,3,0,3,2,0.666667,0,0,1,TRUE
33,2,2,14,69,12,20,0.534722,0.1875,1,3,2,TRUE
7,2,0,8,21,7,6,0.791667,0.333333,0,0,1,TRUE
4,2,0,1,9,1,4,2,0.583333,0,0,1,TRUE
1,4,0,0,2,0,1,2,1,0,0,0,TRUE
7,2,0,8,21,7,6,0.791667,0.333333,0,0,1,TRUE
7,2,0,8,21,7,6,0.791667,0.333333,0,0,1,TRUE
33,2,2,14,69,12,20,0.534722,0.1875,1,3,2,TRUE
62,4,3,53,161,25,49,0.92623,0.155107,2,19,23,TRUE
15,1,2,26,41,19,12,0.825397,0.181818,0,0,11,TRUE
12,2,0,6,75,4,9,2,0.25,2,7,30,TRUE
