@relation Keymind-AA-weka.filters.supervised.instance.Resample-B1.0-S1-Z56.102784-no-replacement

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
26,6,33,TRUE
0,-10,38,TRUE
28,26,16,TRUE
0,-24,44,TRUE
52,8,44,TRUE
9,25,25,TRUE
20,9,56,TRUE
0,44,137,TRUE
0,-10,52,TRUE
64,6,84,TRUE
0,-6,44,TRUE
11,7,48,TRUE
0,-10,34,TRUE
0,-28,81,TRUE
0,-28,111,TRUE
0,-23,28,TRUE
0,-41,28,TRUE
3,6,55,TRUE
0,-10,111,TRUE
0,-6,28,TRUE
0,-19,59,TRUE
0,0,35,TRUE
0,-7,55,TRUE
0,0,25,TRUE
0,27,56,TRUE
0,-25,46,TRUE
49,24,33,TRUE
35,45,13,TRUE
0,-7,46,TRUE
0,0,192,TRUE
38,18,25,TRUE
0,-6,39,TRUE
0,-7,40,TRUE
0,-28,121,TRUE
0,-5,84,TRUE
0,-39,42,TRUE
0,-39,35,TRUE
0,-6,12,TRUE
0,-6,19,TRUE
0,-7,81,TRUE
15,12,83,TRUE
0,-28,52,TRUE
0,-8,126,TRUE
0,-8,47,TRUE
0,-5,19,TRUE
3,45,21,TRUE
46,9,75,TRUE
95,17,39,TRUE
0,-24,44,TRUE
0,-7,61,TRUE
37,26,155,TRUE
0,-10,35,TRUE
20,9,38,TRUE
0,-10,145,TRUE
0,-8,57,TRUE
38,27,63,TRUE
29,6,29,TRUE
0,-10,55,TRUE
35,7,43,TRUE
0,-7,88,TRUE
10,45,78,TRUE
0,-25,81,TRUE
13,26,137,TRUE
0,-10,48,TRUE
20,9,36,TRUE
0,-28,34,TRUE
0,-37,51,TRUE
0,-7,120,TRUE
0,-37,59,TRUE
0,-19,51,TRUE
0,-28,35,TRUE
0,-25,88,TRUE
87,10,86,TRUE
0,-1,38,TRUE
18,12,47,TRUE
91,24,70,TRUE
23,24,23,TRUE
88,24,26,TRUE
8,23,41,TRUE
46,8,17,TRUE
0,-28,55,TRUE
0,-6,46,TRUE
0,27,38,TRUE
0,0,44,TRUE
0,-6,90,TRUE
19,6,22,TRUE
0,-24,39,TRUE
0,-28,145,TRUE
41,24,38,TRUE
12,9,28,TRUE
