@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,7,1,0,2,48,1,4,TRUE
1,0,9,15,2,6,46,0,4,TRUE
2,0,13,201,2,21,266,1,1,TRUE
1,1,14,8,2,2,380,0,11,TRUE
2,10,15,9,11,5,68,5,3,TRUE
3,0,3,13,0,4,34,1,2,TRUE
1,0,9,15,8,5,102,0,5,TRUE
2,1,20,999,7,39,529,1,7,TRUE
2,1,50,1723,12,48,1182,1,7,TRUE
2,17,27,17,18,7,90,1,2,TRUE
3,0,20,151,5,15,401,1,10,TRUE
2,0,1,0,1,7,83,0,1,TRUE
1,0,5,0,4,1,1,0,1,TRUE
1,0,7,28,2,7,507,0,6,TRUE
3,0,4,0,1,1,33,0,1,TRUE
2,0,9,0,1,3,84,1,1,TRUE
1,0,4,1,1,2,52,0,3,TRUE
3,0,13,37,3,14,154,0,1,TRUE
3,0,8,37,1,10,212,14,6,TRUE
4,0,14,72,3,7,396,1,10,TRUE
1,0,11,31,5,13,326,0,8,TRUE
2,0,8,123,2,18,123,1,2,TRUE
2,0,21,916,8,38,461,1,5,TRUE
2,1,8,8,2,5,82,1,1,TRUE
3,0,5,3,0,5,141,2,3,TRUE
1,0,14,66,1,11,74,0,1,TRUE
1,0,4,55,1,10,86,0,1,TRUE
5,0,4,0,1,2,17,0,1,TRUE
3,0,8,1,2,2,31,0,2,TRUE
1,0,149,300,141,25,25,0,1,TRUE
1,0,389,325,387,26,26,0,1,TRUE
1,0,8,1,6,2,2,0,1,TRUE
1,0,5,1,2,3,28,0,1,TRUE
1,0,3,2,1,1,226,0,6,TRUE
3,0,4,30,1,9,50,5,1,TRUE
2,7,15,24,7,11,137,5,2,TRUE
1,0,4,1,2,2,2,0,1,TRUE
2,13,20,181,15,17,196,2,3,TRUE
2,1,16,68,2,11,537,1,12,TRUE
3,0,8,0,2,1,161,1,6,TRUE
5,0,1,0,0,3,47,0,2,TRUE
2,0,12,42,4,13,175,4,3,TRUE
3,0,7,0,1,5,84,1,1,TRUE
2,0,4,3,1,2,32,0,1,TRUE
1,0,6,351,1,27,27,0,1,TRUE
2,1,22,400,2,25,718,1,3,TRUE
3,0,5,318,1,29,342,3,1,TRUE
1,1,7,137,1,16,183,0,2,TRUE
3,0,9,0,5,4,41,0,1,TRUE
1,0,0,45,0,9,81,0,2,TRUE
3,0,13,129,3,16,157,1,3,TRUE
3,0,11,6,3,4,43,0,1,TRUE
2,13,102,9792,59,130,1747,0,6,TRUE
2,0,1,3,0,3,12,2,1,TRUE
1,0,2,5,2,5,166,0,1,TRUE
4,0,8,51,1,7,240,1,6,TRUE
3,0,12,6,3,5,111,0,4,TRUE
1,1,13,12,2,2,388,0,11,TRUE
4,0,3,0,0,1,13,0,0,TRUE
1,0,31,100,5,7,741,0,10,TRUE
3,0,3,1,0,2,11,0,0,TRUE
2,0,2,1,1,2,10,0,0,TRUE
2,0,24,75,8,11,299,1,2,TRUE
3,0,4,3,1,7,73,2,3,TRUE
3,0,11,33,3,9,79,1,3,TRUE
5,0,5,0,1,2,27,0,1,TRUE
4,0,7,13,1,10,82,1,2,TRUE
1,0,2,189,1,22,180,0,7,TRUE
2,1,7,0,1,7,66,1,1,TRUE
1,2,4,0,2,4,28,0,1,TRUE
5,0,1,0,0,3,33,0,1,TRUE
1,0,4,1,1,2,9,0,1,TRUE
1,4,12,17,8,3,108,0,3,TRUE
2,0,5,4,1,3,38,0,1,TRUE
1,1,7,66,2,11,113,0,3,TRUE
2,1,9,4,4,6,103,5,3,TRUE
2,0,11,1,2,3,88,2,2,TRUE
1,0,9,85,1,10,242,0,5,TRUE
4,0,14,151,3,11,603,1,15,TRUE
1,0,24,78,15,12,218,0,2,TRUE
