@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.3981043

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,60,34,9,0.375,2.4375,FALSE
8,14,3,8,0,1.3333,FALSE
11,23,2,10,1,1.25,FALSE
4,1,0,2,0,1,FALSE
13,28,2,13,1,1.5,FALSE
17,88,56,15,0.909091,2.125,FALSE
21,73,110,19,1,2.4286,FALSE
10,21,0,9,1,1.6,FALSE
12,73,67,12,1,2.4,FALSE
8,14,3,8,0,1.3333,FALSE
8,19,3,8,0,3,FALSE
20,59,2,20,0.75,0.6,FALSE
11,3,0,3,0,0,FALSE
6,4,1,0,0,0,FALSE
10,29,0,8,1,2.125,FALSE
21,64,0,21,1,1.625,FALSE
11,24,4,8,0,4.25,FALSE
2,3,1,0,0,0,FALSE
10,35,3,9,1,1,FALSE
2,4,0,1,1,0.6667,FALSE
2,8,3,1,0,0,FALSE
2,12,22,1,1,1.2222,FALSE
2,12,22,1,1,1.2222,FALSE
6,22,0,3,1,3,FALSE
12,73,67,12,1,2.4,FALSE
74,4,6,1,0,1,FALSE
11,16,1,6,0,2.5,FALSE
11,24,4,8,0,4.25,FALSE
7,13,3,7,0,1.3333,FALSE
13,39,28,13,0.666667,1.4444,FALSE
9,13,6,9,0,0.75,FALSE
8,20,8,8,0.857143,1.8,FALSE
7,15,3,7,0,1.3333,FALSE
12,32,0,10,1,2,FALSE
55,154,540,30,1,1.5574,FALSE
14,16,0,14,1,3,FALSE
12,25,4,9,0.666667,2,FALSE
14,22,15,9,0,2.3333,FALSE
2,7,1,1,0,1.3333,FALSE
71,48,1128,10,0,1,FALSE
25,35,20,14,0.8,1.75,FALSE
4,2,1,2,0,1,FALSE
7,15,3,7,0,1.3333,FALSE
29,76,172,17,0.714286,1.875,FALSE
2,7,1,1,0,1.3333,FALSE
8,2,1,2,0,1,FALSE
12,28,3,12,0,3,FALSE
4,31,0,0,1,2,FALSE
13,40,13,13,0.6,2.6667,FALSE
8,11,1,6,1,0.3333,FALSE
8,14,3,8,0,1.3333,FALSE
24,61,30,24,0.75,0.8889,FALSE
10,8,28,3,0,1,FALSE
8,31,3,6,0.181818,1.1429,FALSE
4,3,3,2,0,1,FALSE
5,5,1,4,0,0.5,FALSE
13,14,0,2,1,1.4286,FALSE
8,14,1,8,0,0.5,FALSE
10,2,1,2,0,1,FALSE
10,29,0,8,1,2.125,FALSE
10,23,13,10,0.333333,1.1667,FALSE
8,8,4,7,1,0.75,FALSE
5,9,4,5,1,0.5,FALSE
10,29,0,8,1,2.125,FALSE
10,37,14,8,0.714286,3.3333,FALSE
10,18,8,10,0.666667,1,FALSE
16,50,59,15,0.875,1.0667,FALSE
10,12,66,3,0,1,FALSE
7,4,6,1,0,1,FALSE
8,24,3,8,0,2.6667,FALSE
10,23,4,10,1,4,FALSE
5,12,3,4,0,1,FALSE
2,4,0,0,1,0.6667,FALSE
10,37,14,8,0.714286,3.3333,FALSE
2,4,0,0,1,0.6667,FALSE
9,32,30,6,0.857143,1.4615,FALSE
7,4,6,1,0,1,FALSE
9,36,11,7,0.833333,1.9,FALSE
10,16,3,10,0,1.6667,FALSE
13,28,2,13,1,1.5,FALSE
6,31,13,5,1,2.1667,FALSE
13,24,13,13,0.333333,1.3333,FALSE
