@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,2,0,1,2,0,0,1,0,1,1,FALSE
19,52,0,19,508,0.5625,0.934783,0.5,97.4,9,3.2,FALSE
2,10,0,2,35,0,0.954545,1,5.4,1,0.6,FALSE
22,35,0,22,226,0,0.84,0.733333,36.166667,1,0.6667,FALSE
7,26,1,6,121,0.857143,0.8,0.533333,18,5,1.3333,FALSE
46,101,0,46,693,0.5,0,0.321429,85.375,29,5,FALSE
17,27,2,15,151,0.666667,0.5,0.5,36,4,1.25,FALSE
0,2,0,0,12,0,0,0,4,0,0,FALSE
10,16,0,10,93,1,0.857143,0.666667,29.666667,7,2.3333,FALSE
18,57,0,18,671,0.923077,0.466667,0.377778,64.8,17,4.7,FALSE
4,10,0,4,46,0.666667,0.8,0.666667,9.75,1,0.5,FALSE
15,26,2,13,94,0,0.964286,0.555556,22,1,0.5,FALSE
7,9,5,2,28,1,0.962963,0.65,4.4,1,0.2,FALSE
31,52,0,31,223,1,0.857143,0.666667,73,12,4,FALSE
18,63,0,18,548,1,0.78,0.277778,44.166667,20,3.1667,FALSE
16,24,2,14,90,0,0.769231,0.666667,9.875,2,0.875,FALSE
0,0,0,0,4,0,0,0,0,0,0,FALSE
19,24,0,19,88,0,0.827586,0.4,11.142857,1,0.7143,FALSE
20,32,0,20,379,0,0.955556,0.666667,123.666667,1,0.6667,FALSE
17,27,0,17,98,0,0.5,0.458333,31.333333,1,0.6667,FALSE
17,32,1,16,223,1,0.451613,0.130952,10.944444,1,0.9444,FALSE
4,12,4,0,12,0,0,0.708333,0,1,1,FALSE
5,6,0,5,26,0,0.857143,0.666667,12,2,1,FALSE
4,28,2,2,124,1,0,0.533333,19,4,1.5,FALSE
3,11,0,3,35,0.5,0,0.5,10,1,0.3333,FALSE
13,0,13,0,13,0,0,0,0,0,0,FALSE
38,98,4,34,806,0,0,0.197917,88.333333,17,6.3333,FALSE
13,4,13,0,4,0,0,0.75,0,1,1,FALSE
11,14,1,10,14,0,0,0.380952,0,1,1,FALSE
13,12,0,13,39,0,0.857143,0.625,18.5,2,1,FALSE
10,20,0,10,81,0,0.857143,0.666667,39.5,5,2.5,FALSE
17,7,13,4,9,0,0,0.857143,0,1,1,FALSE
13,17,0,13,58,0,0.884615,0.666667,10,1,0.6,FALSE
14,17,2,12,68,0,0.892857,0.666667,12,1,0.6,FALSE
23,52,2,21,337,0,0.946237,0.5,46.714286,1,0.7143,FALSE
49,65,14,35,1581,0.5,0,0.384615,120.461539,7,2.0769,FALSE
12,20,1,11,125,0,0.977273,0.555556,29.75,1,0.5,FALSE
4,3,3,1,3,0,0,0.666667,0,1,1,FALSE
9,15,0,9,50,1,0.866667,0.5,15.333333,2,1.3333,FALSE
7,8,0,7,29,0,0.857143,0.666667,13.5,2,1,FALSE
16,19,0,16,86,0,0.888889,0.666667,15.6,1,0.6,FALSE
4,38,3,1,683,0.9,0,0.388889,95.142857,10,3,FALSE
10,14,0,10,71,1,0.857143,0.666667,22.333333,5,1.6667,FALSE
31,66,0,31,670,0.230769,0.904762,0.555556,163.25,10,2.75,FALSE
