@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
47,88,5,42,621,0,0.8,0.766667,55.090909,2,0.9091,FALSE
6,6,0,6,19,0,0,0.666667,8.5,2,1,FALSE
16,23,1,15,91,0.4,0.959184,0.555556,20.5,1,0.5,FALSE
8,17,0,8,92,0,0.875,0.625,15.6,2,0.8,FALSE
23,28,0,23,105,0,0.851852,0.666667,16,1,0.6667,FALSE
10,16,0,10,93,1,0.857143,0.666667,29.666667,7,2.3333,FALSE
14,17,2,12,68,0,0.892857,0.666667,12,1,0.6,FALSE
21,37,0,21,225,0.25,0.846154,0.4,43.2,8,3,FALSE
19,57,0,19,1272,1,0.909091,0.416667,248.8,16,6,FALSE
31,52,0,31,223,1,0.857143,0.666667,73,12,4,FALSE
7,18,0,7,59,1,0.961538,1,18.333333,5,2,FALSE
42,73,8,34,685,0,0.2,0.234127,31.190476,8,2.8095,FALSE
5,11,0,5,42,0,0.857143,0.666667,20,3,1.5,FALSE
11,49,1,10,356,0.857143,0.695652,0.375,37.777778,14,2.7778,FALSE
2,0,1,1,0,0,0,0,0,0,0,FALSE
0,16,0,0,102,0.6,0,0.5,31.333333,1,0.3333,FALSE
4,28,2,2,124,1,0,0.533333,19,4,1.5,FALSE
5,10,0,5,29,0,0,0.777778,8.666667,1,0.6667,FALSE
11,13,1,10,51,0,0.875,0.625,24.5,4,2,FALSE
8,6,0,8,23,0,0.857143,0.625,10.5,2,1,FALSE
0,2,0,0,27,0,0,0,4,0,0,FALSE
22,42,1,21,146,0,0.977273,0.555556,35,1,0.5,FALSE
14,23,0,14,83,1,0.928571,0.75,25.333333,8,2.6667,FALSE
12,15,0,12,70,0,0.857143,0.625,34,5,2.5,FALSE
17,24,1,16,122,0,0.823529,0.458333,29,2,1,FALSE
24,40,22,2,40,0,0,0.214286,0,1,1,FALSE
17,8,14,6,30,0,0.692308,0.45,5,1,0.8,FALSE
17,56,3,14,372,0.5,0,0.174603,36,13,3.8,FALSE
3,1,2,1,1,0,0,1,0,1,1,FALSE
19,22,2,17,85,0,0.846154,0.733333,12.666667,1,0.6667,FALSE
7,13,0,7,50,0.5,0.875,0.666667,15,2,0.6667,FALSE
12,20,2,10,76,0.5,0,0.5,23.666667,1,0.3333,FALSE
11,34,9,5,153,0.75,0.991582,0.238095,20.285714,3,1.2857,FALSE
14,23,1,13,90,0,0.977011,0.555556,20.75,1,0.5,FALSE
19,31,2,17,183,0,0.915254,0.541667,24.857143,1,0.7143,FALSE
8,12,1,7,81,0,0.92,0.555556,26,9,3.3333,FALSE
1,9,0,1,23,0,0.955224,1,4.75,1,0.75,FALSE
21,130,6,16,1666,0.928571,0.295455,0.144886,24.415385,23,1.9692,FALSE
21,54,10,14,429,0.928571,0,0.407407,40.5,3,1,FALSE
2,10,1,1,29,0,1,0.7,4.8,0,0,FALSE
14,8,8,6,34,0,0.875,0.625,16,3,1.5,FALSE
10,17,1,9,67,0.4,0.875,0.666667,11.4,1,0.6,FALSE
10,55,0,10,627,0.428571,0.684932,0.17094,22.576923,17,2.6538,FALSE
22,24,0,22,111,1,0,1,44,0,0,FALSE
9,13,0,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
1,5,0,1,16,0,0,0,12,0,0,FALSE
11,17,0,11,64,0,0.885714,0.533333,9.166667,1,0.6667,FALSE
12,20,1,11,125,0,0.977273,0.555556,29.75,1,0.5,FALSE
29,17,0,29,76,0,0.944444,0.625,37,1,0.5,FALSE
19,24,0,19,88,0,0.827586,0.4,11.142857,1,0.7143,FALSE
12,10,0,12,37,0,0.857143,0.6,17.5,2,1,FALSE
22,24,0,22,105,0,0.892857,0.666667,19.4,1,0.6,FALSE
14,42,1,13,224,0.6,0,0.25,42.8,10,3,FALSE
11,1,11,0,1,0,0,1,0,1,1,FALSE
25,55,0,25,222,0.333333,0.666667,0.75,72,10,3.3333,TRUE
301,0,301,0,337,0,0,0,0,0,0,TRUE
8,12,0,8,38,0,0.5,0.75,17.5,1,0.5,TRUE
7,7,0,7,28,0,0.875,0.625,13,2,1,TRUE
0,5,0,0,20,0,0,0,12,0,0,TRUE
8,9,0,8,25,0,0.777778,0.6,4,1,0.8,TRUE
24,36,0,24,195,0,0.864865,0.361111,30.833333,4,1.3333,TRUE
17,21,0,17,81,0,0.75,0.555556,26,7,3,TRUE
28,59,3,26,467,0.333333,0.333333,0.466667,75.833333,3,1,TRUE
20,30,0,20,134,0,0.875,0.6,66,1,0.5,TRUE
12,20,0,12,72,0,0,0.666667,35,6,3,TRUE
0,0,0,0,122,0,0,0,0,0,0,TRUE
11,53,2,9,532,0.666667,0,0.337662,42.833333,6,3.25,TRUE
111,170,88,24,2198,0.047619,0.677419,0.232804,97.954545,37,5.8182,TRUE
