@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z1.0-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
22,29,0,18,16,0,135,0,0.125,7.375,FALSE
1,8,0,1,6,0,43,1,0.666667,6,FALSE
30,8,3,4,2,2,27,0,0.666667,8,FALSE
3,3,3,1,3,2,3,0,0.666667,0,FALSE
4,13,0,3,4,0.666667,60,1,0.75,13.25,FALSE
7,32,9,7,5,0.75,128,1,0.5,17,FALSE
44,96,286,13,22,0.592593,1047,1,0.126984,36.321429,FALSE
3,63,297,2,10,0.778846,527,2,0.37963,18.222222,FALSE
10,39,0,10,6,0.628571,330,1,0.325,39.625,TRUE
8,23,67,2,9,0.714286,170,0,0.516667,9.933333,TRUE
