@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z1.0-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,25,15,5,5,2,94,0,0.833333,14.666667,FALSE
15,83,142,13,8,0.78,799,5,0.186508,36.571429,FALSE
4,13,0,3,4,0,87,0,0.75,20.5,FALSE
9,6,15,1,6,1.2,10,0,0.722222,0,FALSE
46,14,20,1,7,0.714286,87,0,0.6875,9.625,FALSE
7,23,0,7,7,0.625,145,0,0.342857,19.142857,FALSE
6,46,10,6,7,0.771429,394,0,0.375,47.625,FALSE
3,17,4,3,3,0.666667,152,0,0.75,36.75,FALSE
8,26,0,8,11,0,76,1,0.287879,5.818182,FALSE
5,20,0,2,9,0.5,141,0,0.416667,14.222222,TRUE
21,132,283,16,23,0.809524,1255,3,0.196078,35.5,TRUE
