@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6835443'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-23,0,96,FALSE
1,0,0,0,23,41,16,FALSE
0,0,0,0,-43,0,47,FALSE
6,0,9,1,21,0,96,FALSE
2,1,0,0,26,0,12,FALSE
16,0,22,1,21,31,37,FALSE
17,5,0,0,44,0,11,FALSE
6,1,1,0,21,0,7,FALSE
0,0,0,0,-23,15,26,FALSE
0,0,0,0,-47,0,89,FALSE
2,2,0,0,22,0,11,FALSE
0,0,0,0,-23,0,134,FALSE
5,3,27,13,25,59,90,FALSE
16,0,0,0,25,31,37,FALSE
4,1,0,0,43,0,35,FALSE
16,0,22,1,21,31,37,FALSE
0,0,0,0,-23,0,250,FALSE
0,0,0,0,-15,0,35,FALSE
3,0,0,0,25,0,45,FALSE
16,0,22,1,21,31,37,FALSE
6,0,0,0,25,0,96,FALSE
6,1,1,0,21,0,7,FALSE
0,0,0,0,-47,0,21,FALSE
16,0,22,1,21,31,37,FALSE
9,0,-1,0,19,0,13,FALSE
0,0,0,0,-19,0,26,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-47,0,21,FALSE
16,0,0,0,25,31,37,FALSE
0,0,0,0,-23,0,134,FALSE
0,0,0,0,-23,0,67,FALSE
0,0,0,0,-19,0,20,FALSE
5,1,0,0,43,0,28,FALSE
2,1,0,0,19,0,4,FALSE
2,2,0,0,22,0,11,FALSE
0,0,0,0,-23,1,11,FALSE
7,4,0,0,44,110,54,FALSE
0,0,0,0,-19,0,20,FALSE
0,0,0,0,-43,0,100,FALSE
4,1,0,0,27,0,16,FALSE
2,0,9,4,21,0,119,FALSE
4,1,0,0,27,0,16,FALSE
4,1,0,0,43,0,35,FALSE
0,0,0,0,-19,15,20,FALSE
0,0,0,0,-23,0,250,FALSE
0,0,0,0,-23,0,250,FALSE
4,2,9,4,22,0,26,FALSE
0,0,0,0,-23,0,128,FALSE
17,5,0,0,44,0,11,FALSE
0,0,0,0,-23,0,95,FALSE
0,0,0,0,-23,0,11,FALSE
0,0,0,0,-23,0,128,FALSE
1,0,0,0,25,25,119,FALSE
0,0,0,0,-23,0,95,FALSE
1,0,0,0,19,0,12,FALSE
0,0,0,0,-21,0,0,FALSE
1,0,0,0,25,25,119,FALSE
0,0,0,0,-23,0,239,FALSE
2,1,0,0,26,0,12,FALSE
0,0,0,0,-19,0,26,FALSE
3,2,0,0,22,0,24,FALSE
2,1,0,0,26,0,12,FALSE
1,1,0,0,23,125,36,FALSE
0,0,0,0,-19,0,96,FALSE
17,5,0,0,44,0,11,FALSE
2,2,0,0,22,0,11,FALSE
6,0,9,1,21,0,96,FALSE
4,2,9,4,22,0,26,FALSE
9,3,0,0,44,0,20,TRUE
9,3,0,0,44,0,20,TRUE
4,4,0,0,25,5,35,TRUE
14,4,0,0,27,0,26,TRUE
6,2,0,0,27,95,32,TRUE
14,8,5,5,26,0,8,TRUE
4,4,0,0,25,5,35,TRUE
14,8,5,5,26,0,8,TRUE
30,18,0,0,29,86,35,TRUE
6,2,0,0,27,95,32,TRUE
4,4,0,0,25,5,35,TRUE
14,4,0,0,27,0,26,TRUE
4,4,0,0,19,9,30,TRUE
30,18,450,37,25,86,35,TRUE
9,3,0,0,27,0,20,TRUE
30,18,450,37,25,86,35,TRUE
6,2,0,0,27,95,32,TRUE
14,4,0,0,27,0,26,TRUE
14,8,5,5,26,0,8,TRUE
9,3,0,0,44,0,20,TRUE
8,1,2,2,26,213,24,TRUE
8,1,2,2,26,213,24,TRUE
14,4,0,0,27,0,26,TRUE
30,18,0,0,29,86,35,TRUE
9,3,0,0,27,0,20,TRUE
14,4,0,0,27,0,26,TRUE
8,1,2,2,26,213,24,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,25,5,35,TRUE
8,1,2,2,26,213,24,TRUE
14,8,5,5,26,0,8,TRUE
14,4,0,0,27,0,26,TRUE
14,4,0,0,27,0,26,TRUE
30,18,0,0,29,86,35,TRUE
4,4,0,0,25,5,35,TRUE
30,18,0,0,29,86,35,TRUE
14,4,0,0,27,0,26,TRUE
4,4,0,0,19,9,30,TRUE
4,4,0,0,19,9,30,TRUE
9,3,0,0,44,0,20,TRUE
30,18,450,37,25,86,35,TRUE
9,3,0,0,27,0,20,TRUE
9,3,0,0,44,0,20,TRUE
4,4,0,0,25,5,35,TRUE
6,2,0,0,27,95,32,TRUE
14,4,0,0,27,0,26,TRUE
4,4,0,0,19,9,30,TRUE
14,4,0,0,27,0,26,TRUE
9,3,0,0,44,0,20,TRUE
30,18,450,37,25,86,35,TRUE
9,3,0,0,27,0,20,TRUE
9,3,0,0,44,0,20,TRUE
9,3,0,0,44,0,20,TRUE
8,1,2,2,26,213,24,TRUE
4,4,0,0,19,9,30,TRUE
