@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6835443'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-20,0,58,FALSE
0,0,0,0,-17,0,0,FALSE
3,2,0,0,43,0,9,FALSE
4,4,0,0,27,0,35,FALSE
3,2,9,9,14,80,12,FALSE
1,1,0,0,10,38,9,FALSE
3,0,0,0,25,0,45,FALSE
0,0,0,0,-47,0,53,FALSE
5,1,33,8,22,0,28,FALSE
2,0,0,0,25,0,119,FALSE
2,2,0,0,21,33,9,FALSE
0,0,0,0,-19,0,40,FALSE
0,0,0,0,-19,0,102,FALSE
16,0,22,1,21,31,37,FALSE
0,0,0,0,-43,0,53,FALSE
2,1,0,0,22,0,12,FALSE
0,0,0,0,-19,0,128,FALSE
0,0,0,0,-19,0,102,FALSE
2,2,0,0,21,33,9,FALSE
3,0,0,0,25,0,45,FALSE
1,0,1,1,21,25,119,FALSE
0,0,0,0,-47,0,53,FALSE
1,1,0,0,10,38,9,FALSE
4,1,-9,-3,22,0,35,FALSE
0,0,0,0,-19,0,17,FALSE
0,0,0,0,-17,0,0,FALSE
2,2,0,0,26,0,11,FALSE
0,0,0,0,-5,0,23,FALSE
5,2,4,1,21,0,20,FALSE
4,1,0,0,44,0,16,FALSE
0,0,0,0,-23,0,466,FALSE
0,0,0,0,-19,0,102,FALSE
1,0,0,0,19,0,12,FALSE
4,1,5,1,23,0,16,FALSE
4,1,0,0,43,0,35,FALSE
5,2,4,1,21,0,20,FALSE
0,0,0,0,-19,0,102,FALSE
4,4,0,0,27,0,35,FALSE
0,0,0,0,-19,0,11,FALSE
3,1,0,0,22,0,10,FALSE
3,1,0,0,29,43,98,FALSE
0,0,0,0,-1,0,23,FALSE
0,0,0,0,-19,0,20,FALSE
0,0,0,0,-23,0,466,FALSE
0,0,0,0,-17,0,0,FALSE
2,1,0,0,22,0,12,FALSE
4,1,0,0,44,0,16,FALSE
1,0,1,1,21,25,119,FALSE
2,2,0,0,26,0,9,FALSE
0,0,0,0,-47,0,53,FALSE
3,2,0,0,43,0,9,FALSE
0,0,0,0,-5,0,23,FALSE
0,0,0,0,-19,0,11,FALSE
0,0,0,0,-20,0,58,FALSE
0,0,0,0,-23,0,9,FALSE
2,1,0,0,21,0,36,FALSE
4,1,0,0,44,0,16,FALSE
7,1,88,15,22,211,11,FALSE
1,1,0,0,23,33,9,FALSE
0,0,0,0,-43,0,89,FALSE
0,0,0,0,-47,0,53,FALSE
0,0,0,0,-19,0,11,FALSE
0,0,0,0,-23,0,466,FALSE
3,0,0,0,25,0,45,FALSE
1,0,0,0,19,0,12,FALSE
0,0,0,0,-17,0,0,FALSE
0,0,0,0,-19,0,20,FALSE
0,0,0,0,-20,0,58,FALSE
5,3,0,0,17,0,28,TRUE
1,0,37,37,22,17,10,TRUE
6,2,0,0,27,41,29,TRUE
5,3,0,0,17,0,28,TRUE
2,1,0,0,44,33,12,TRUE
1,0,37,37,22,17,10,TRUE
6,2,0,0,27,41,29,TRUE
14,4,0,0,44,0,26,TRUE
1,0,37,37,22,17,10,TRUE
14,4,0,0,44,0,26,TRUE
5,1,5,1,23,39,29,TRUE
12,4,0,0,27,64,144,TRUE
5,1,5,1,23,39,29,TRUE
14,4,170,17,23,0,26,TRUE
2,1,0,0,23,61,9,TRUE
5,3,0,0,17,0,28,TRUE
14,4,170,17,23,0,26,TRUE
12,4,0,0,27,64,144,TRUE
2,1,0,0,23,61,9,TRUE
5,3,0,0,17,0,28,TRUE
1,0,37,37,22,17,10,TRUE
2,1,0,0,44,33,12,TRUE
14,4,170,17,23,0,26,TRUE
1,0,37,37,22,17,10,TRUE
30,18,0,0,29,86,35,TRUE
2,1,0,0,23,61,9,TRUE
14,4,0,0,44,0,26,TRUE
14,4,0,0,44,0,26,TRUE
2,1,0,0,44,33,12,TRUE
30,18,0,0,29,86,35,TRUE
14,4,170,17,23,0,26,TRUE
5,3,0,0,17,0,28,TRUE
12,4,0,0,27,64,144,TRUE
14,4,0,0,44,0,26,TRUE
5,3,0,0,17,0,28,TRUE
1,0,37,37,22,17,10,TRUE
5,3,0,0,17,0,28,TRUE
14,4,0,0,44,0,26,TRUE
6,2,0,0,27,41,29,TRUE
12,4,0,0,27,64,144,TRUE
30,18,0,0,29,86,35,TRUE
5,3,0,0,17,0,28,TRUE
1,0,37,37,22,17,10,TRUE
2,1,0,0,44,33,12,TRUE
14,4,0,0,44,0,26,TRUE
14,4,0,0,44,0,26,TRUE
6,2,0,0,27,41,29,TRUE
14,4,0,0,44,0,26,TRUE
6,2,0,0,27,41,29,TRUE
14,4,0,0,44,0,26,TRUE
30,18,0,0,29,86,35,TRUE
30,18,0,0,29,86,35,TRUE
30,18,0,0,29,86,35,TRUE
5,3,0,0,17,0,28,TRUE
5,1,5,1,23,39,29,TRUE
5,3,0,0,17,0,28,TRUE
6,2,0,0,27,41,29,TRUE
14,4,170,17,23,0,26,TRUE
5,3,0,0,17,0,28,TRUE
2,1,0,0,23,61,9,TRUE
6,2,0,0,27,41,29,TRUE
12,4,0,0,27,64,144,TRUE
1,0,37,37,22,17,10,TRUE
30,18,0,0,29,86,35,TRUE
30,18,0,0,29,86,35,TRUE
5,1,5,1,23,39,29,TRUE
5,1,5,1,23,39,29,TRUE
5,3,0,0,17,0,28,TRUE
