@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6835443'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-23,0,466,FALSE
5,1,33,8,22,0,28,FALSE
0,0,0,0,-5,0,23,FALSE
0,0,0,0,-43,0,100,FALSE
0,0,0,0,-1,0,23,FALSE
1,0,27,27,22,19,25,FALSE
12,8,5,1,23,0,10,FALSE
0,0,0,0,-43,0,100,FALSE
0,0,0,0,-23,0,30,FALSE
5,3,0,0,29,59,90,FALSE
1,1,0,0,23,33,9,FALSE
0,0,0,0,-19,0,30,FALSE
2,0,52,26,23,5,23,FALSE
2,0,0,0,25,0,119,FALSE
5,3,27,13,25,59,90,FALSE
1,0,0,0,21,0,51,FALSE
1,0,0,0,25,29,63,FALSE
5,1,0,0,43,0,28,FALSE
0,0,0,0,-43,0,89,FALSE
0,0,0,0,-17,0,0,FALSE
0,0,0,0,-23,0,134,FALSE
16,0,0,0,25,31,37,FALSE
0,0,0,0,-45,0,11,FALSE
0,0,0,0,-23,0,67,FALSE
0,0,0,0,-43,0,100,FALSE
0,0,0,0,-23,0,26,FALSE
0,0,0,0,-19,0,40,FALSE
3,2,0,0,18,0,24,FALSE
3,0,0,0,25,0,40,FALSE
2,1,0,0,23,70,16,FALSE
1,0,27,27,22,19,25,FALSE
9,0,0,0,23,0,13,FALSE
0,0,0,0,-23,0,30,FALSE
5,3,27,13,25,59,90,FALSE
0,0,0,0,-23,1,11,FALSE
0,0,0,0,-23,0,11,FALSE
1,0,0,0,25,25,119,FALSE
6,2,0,0,43,15,16,FALSE
0,0,0,0,-23,0,16,FALSE
3,1,14,7,25,43,98,FALSE
0,0,0,0,-19,0,30,FALSE
6,1,0,0,27,66,50,FALSE
0,0,0,0,-19,0,134,FALSE
1,1,0,0,23,33,9,FALSE
0,0,0,0,-5,0,23,FALSE
0,0,0,0,-19,0,11,FALSE
0,0,0,0,-23,0,11,FALSE
6,1,0,0,27,66,50,FALSE
3,0,0,0,25,0,40,FALSE
0,0,0,0,-43,0,143,FALSE
6,2,0,0,43,15,16,FALSE
0,0,0,0,-19,0,40,FALSE
1,0,0,0,25,25,119,FALSE
1,1,0,0,24,76,143,FALSE
3,2,0,0,18,0,24,FALSE
0,0,0,0,-23,0,11,FALSE
0,0,0,0,-23,0,239,FALSE
4,1,0,0,44,0,16,FALSE
0,0,0,0,-19,1,11,FALSE
0,0,0,0,-19,0,134,FALSE
8,3,9,9,44,47,16,FALSE
0,0,0,0,-23,0,11,FALSE
5,1,0,0,43,0,28,FALSE
0,0,0,0,-19,0,466,FALSE
1,0,0,0,25,25,119,FALSE
0,0,0,0,-23,0,239,FALSE
5,3,27,13,25,59,90,FALSE
0,0,0,0,-45,0,11,FALSE
1,0,0,0,43,17,10,TRUE
6,2,0,0,27,95,32,TRUE
12,4,0,0,44,64,144,TRUE
10,5,92,18,22,0,12,TRUE
1,0,0,0,43,17,10,TRUE
1,0,0,0,43,17,10,TRUE
1,0,37,37,22,17,10,TRUE
1,0,37,37,22,17,10,TRUE
1,0,0,0,43,17,10,TRUE
1,0,0,0,43,17,10,TRUE
10,5,92,18,22,0,12,TRUE
1,0,0,0,43,17,10,TRUE
1,0,0,0,43,17,10,TRUE
9,3,0,0,27,0,20,TRUE
6,2,0,0,27,95,32,TRUE
12,4,0,0,44,64,144,TRUE
10,5,92,18,22,0,12,TRUE
14,7,-176,-25,24,0,11,TRUE
12,4,0,0,44,64,144,TRUE
12,4,0,0,44,64,144,TRUE
10,5,92,18,22,0,12,TRUE
9,3,0,0,27,0,20,TRUE
30,18,0,0,29,86,35,TRUE
1,0,37,37,22,17,10,TRUE
30,18,0,0,29,86,35,TRUE
1,0,0,0,43,17,10,TRUE
10,5,92,18,22,0,12,TRUE
1,0,37,37,22,17,10,TRUE
6,2,0,0,27,95,32,TRUE
30,18,0,0,29,86,35,TRUE
9,3,0,0,27,0,20,TRUE
30,18,0,0,29,86,35,TRUE
30,18,0,0,29,86,35,TRUE
6,2,0,0,27,95,32,TRUE
12,4,0,0,44,64,144,TRUE
12,4,0,0,44,64,144,TRUE
1,0,0,0,43,17,10,TRUE
9,3,0,0,27,0,20,TRUE
30,18,0,0,29,86,35,TRUE
33,20,2,2,45,88,232,TRUE
12,4,0,0,44,64,144,TRUE
1,0,37,37,22,17,10,TRUE
9,3,0,0,27,0,20,TRUE
9,5,31,8,24,70,15,TRUE
9,5,31,8,24,70,15,TRUE
6,2,0,0,27,95,32,TRUE
9,3,0,0,27,0,20,TRUE
9,3,0,0,27,0,20,TRUE
9,3,0,0,27,0,20,TRUE
6,2,0,0,27,95,32,TRUE
9,3,0,0,27,0,20,TRUE
9,5,31,8,24,70,15,TRUE
33,20,2,2,45,88,232,TRUE
9,3,0,0,27,0,20,TRUE
1,0,37,37,22,17,10,TRUE
9,5,31,8,24,70,15,TRUE
9,3,0,0,27,0,20,TRUE
1,0,37,37,22,17,10,TRUE
1,0,0,0,43,17,10,TRUE
1,0,0,0,43,17,10,TRUE
30,18,0,0,29,86,35,TRUE
12,4,0,0,44,64,144,TRUE
12,4,0,0,44,64,144,TRUE
6,2,0,0,27,95,32,TRUE
1,0,0,0,43,17,10,TRUE
1,0,37,37,22,17,10,TRUE
9,3,0,0,27,0,20,TRUE
6,2,0,0,27,95,32,TRUE
