@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6835443'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,3,0,0,23,78,44,FALSE
3,2,-5,-5,22,0,9,FALSE
6,1,0,0,27,66,50,FALSE
3,3,0,0,27,78,44,FALSE
0,0,0,0,-19,0,134,FALSE
0,0,0,0,-19,0,250,FALSE
0,0,0,0,-19,2,23,FALSE
17,5,135,11,24,0,11,FALSE
0,0,0,0,-19,0,152,FALSE
0,0,0,0,-43,0,21,FALSE
6,1,0,0,28,0,11,FALSE
0,0,0,0,-43,0,21,FALSE
6,1,0,0,28,0,11,FALSE
0,0,0,0,-19,15,26,FALSE
17,5,135,11,24,0,11,FALSE
0,0,0,0,-19,0,9,FALSE
7,4,45,15,23,110,54,FALSE
16,10,-30,-5,25,0,9,FALSE
2,2,0,0,26,0,11,FALSE
0,0,0,0,-19,0,9,FALSE
2,1,0,0,22,7,10,FALSE
3,0,0,0,25,0,45,FALSE
1,1,0,0,24,76,143,FALSE
4,2,0,0,21,0,11,FALSE
0,0,0,0,-43,0,47,FALSE
3,2,-5,-5,22,0,9,FALSE
0,0,0,0,-43,0,47,FALSE
0,0,0,0,-23,0,248,FALSE
6,2,0,0,43,15,16,FALSE
2,1,0,0,21,24,15,FALSE
0,0,0,0,-21,0,0,FALSE
1,0,1,1,19,41,16,FALSE
7,4,45,15,23,110,54,FALSE
4,1,-9,-3,22,0,35,FALSE
3,3,0,0,23,78,44,FALSE
6,2,0,0,43,15,16,FALSE
0,0,0,0,-41,0,9,FALSE
3,3,0,0,27,78,44,FALSE
17,5,135,11,24,0,11,FALSE
0,0,0,0,-23,0,11,FALSE
0,0,0,0,-19,0,26,FALSE
16,10,-30,-5,25,0,9,FALSE
1,1,0,0,19,125,36,FALSE
1,0,0,0,25,0,141,FALSE
0,0,0,0,-19,2,23,FALSE
3,0,18,6,19,47,9,FALSE
4,2,9,4,22,0,26,FALSE
0,0,0,0,-23,0,248,FALSE
5,1,0,0,26,0,28,FALSE
0,0,0,0,-23,0,67,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-17,0,0,FALSE
17,5,135,11,24,0,11,FALSE
6,1,0,0,27,66,50,FALSE
2,2,0,0,26,0,11,FALSE
0,0,0,0,-41,3,43,FALSE
0,0,0,0,-23,0,67,FALSE
0,0,0,0,-45,2,12,FALSE
0,0,0,0,-45,2,12,FALSE
4,1,-9,-3,22,0,35,FALSE
0,0,0,0,-19,0,134,FALSE
0,0,0,0,-41,0,9,FALSE
0,0,0,0,-43,0,100,FALSE
0,0,0,0,-45,0,9,FALSE
0,0,0,0,-43,0,47,FALSE
0,0,0,0,-5,0,38,FALSE
3,2,0,0,26,0,9,FALSE
2,2,0,0,22,64,53,FALSE
9,8,0,0,22,0,9,TRUE
5,1,5,1,23,39,29,TRUE
5,1,5,1,23,39,29,TRUE
14,4,0,0,44,0,26,TRUE
14,4,0,0,44,0,26,TRUE
5,1,5,1,23,39,29,TRUE
4,4,0,0,19,9,30,TRUE
8,1,2,2,26,213,24,TRUE
4,4,0,0,45,5,35,TRUE
5,1,5,1,23,39,29,TRUE
12,4,0,0,27,64,144,TRUE
8,1,2,2,26,213,24,TRUE
4,4,0,0,19,9,30,TRUE
5,1,5,1,23,39,29,TRUE
1,0,0,0,43,17,10,TRUE
1,0,0,0,43,17,10,TRUE
30,18,450,37,25,86,35,TRUE
1,0,0,0,43,17,10,TRUE
9,8,0,0,22,0,9,TRUE
12,4,0,0,27,64,144,TRUE
5,3,0,0,17,0,28,TRUE
4,4,0,0,19,9,30,TRUE
12,4,0,0,27,64,144,TRUE
12,4,0,0,27,64,144,TRUE
4,4,0,0,45,5,35,TRUE
30,18,450,37,25,86,35,TRUE
1,0,0,0,43,17,10,TRUE
9,8,0,0,22,0,9,TRUE
4,4,0,0,19,9,30,TRUE
12,4,0,0,27,64,144,TRUE
5,3,0,0,17,0,28,TRUE
4,4,0,0,45,5,35,TRUE
1,0,0,0,43,17,10,TRUE
1,0,0,0,43,17,10,TRUE
5,1,5,1,23,39,29,TRUE
9,8,0,0,22,0,9,TRUE
4,4,0,0,45,5,35,TRUE
4,4,0,0,45,5,35,TRUE
30,18,450,37,25,86,35,TRUE
30,18,450,37,25,86,35,TRUE
5,3,0,0,17,0,28,TRUE
8,1,2,2,26,213,24,TRUE
5,1,5,1,23,39,29,TRUE
4,4,0,0,45,5,35,TRUE
12,4,0,0,27,64,144,TRUE
30,18,450,37,25,86,35,TRUE
9,8,0,0,22,0,9,TRUE
30,18,450,37,25,86,35,TRUE
8,1,2,2,26,213,24,TRUE
8,1,2,2,26,213,24,TRUE
12,4,0,0,27,64,144,TRUE
14,4,0,0,44,0,26,TRUE
5,3,0,0,17,0,28,TRUE
9,8,0,0,22,0,9,TRUE
8,1,2,2,26,213,24,TRUE
14,4,0,0,44,0,26,TRUE
30,18,450,37,25,86,35,TRUE
14,4,0,0,44,0,26,TRUE
5,3,0,0,17,0,28,TRUE
9,8,0,0,22,0,9,TRUE
1,0,0,0,43,17,10,TRUE
5,1,5,1,23,39,29,TRUE
4,4,0,0,45,5,35,TRUE
30,18,450,37,25,86,35,TRUE
9,8,0,0,22,0,9,TRUE
14,4,0,0,44,0,26,TRUE
1,0,0,0,43,17,10,TRUE
30,18,450,37,25,86,35,TRUE
