@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6835443'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,2,0,0,18,0,24,FALSE
2,2,0,0,26,0,9,FALSE
3,0,7,2,21,0,40,FALSE
3,0,9,3,21,0,45,FALSE
2,2,0,0,18,64,53,FALSE
0,0,0,0,-19,0,96,FALSE
2,1,0,0,22,0,11,FALSE
0,0,0,0,-23,15,27,FALSE
0,0,0,0,-41,0,9,FALSE
2,1,0,0,43,0,12,FALSE
0,0,0,0,-5,0,38,FALSE
0,0,0,0,-23,0,9,FALSE
6,2,0,0,43,15,16,FALSE
0,0,0,0,-45,12,22,FALSE
0,0,0,0,-23,0,67,FALSE
0,0,0,0,-23,15,27,FALSE
2,2,0,0,18,64,53,FALSE
3,1,14,7,25,43,98,FALSE
2,1,0,0,22,0,11,FALSE
9,0,-1,0,19,0,13,FALSE
0,0,0,0,-1,0,38,FALSE
0,0,0,0,-1,16,16,FALSE
0,0,0,0,-23,15,20,FALSE
2,1,0,0,22,0,12,FALSE
0,0,0,0,-5,16,16,FALSE
5,1,33,8,22,0,28,FALSE
1,1,0,0,19,61,9,FALSE
0,0,0,0,-41,0,9,FALSE
0,0,0,0,-19,0,248,FALSE
3,2,-5,-5,22,0,9,FALSE
3,2,9,9,14,80,12,FALSE
2,1,0,0,43,0,12,FALSE
2,1,0,0,26,0,12,FALSE
0,0,0,0,-19,0,102,FALSE
2,1,0,0,22,0,11,FALSE
0,0,0,0,-1,0,38,FALSE
0,0,0,0,-45,12,22,FALSE
0,0,0,0,-21,0,0,FALSE
3,2,-5,-5,22,0,9,FALSE
0,0,0,0,-19,0,96,FALSE
0,0,0,0,-23,0,67,FALSE
0,0,0,0,-1,0,38,FALSE
0,0,0,0,-23,0,11,FALSE
4,1,-9,-3,22,0,35,FALSE
0,0,0,0,-1,16,16,FALSE
9,0,-1,0,19,0,13,FALSE
3,2,-5,-5,22,0,9,FALSE
0,0,0,0,-19,17,29,FALSE
0,0,0,0,-23,0,2680,FALSE
0,0,0,0,-17,0,0,FALSE
0,0,0,0,-19,0,102,FALSE
0,0,0,0,-5,16,16,FALSE
4,1,0,0,27,0,16,FALSE
0,0,0,0,-47,4,9,FALSE
0,0,0,0,-19,0,128,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-43,0,115,FALSE
0,0,0,0,-19,0,102,FALSE
6,2,0,0,43,15,16,FALSE
0,0,0,0,-23,15,26,FALSE
0,0,0,0,-23,0,67,FALSE
0,0,0,0,-23,0,466,FALSE
2,0,0,0,27,6,23,FALSE
3,2,9,9,14,80,12,FALSE
0,0,0,0,-43,0,53,FALSE
0,0,0,0,-47,0,115,FALSE
0,0,0,0,-19,0,35,FALSE
5,1,33,8,22,0,28,FALSE
9,5,0,0,28,70,15,TRUE
2,1,0,0,27,33,12,TRUE
4,4,0,0,25,5,35,TRUE
9,5,0,0,28,70,15,TRUE
30,18,0,0,29,86,35,TRUE
14,4,0,0,44,0,26,TRUE
6,2,12,3,23,95,32,TRUE
14,4,0,0,44,0,26,TRUE
2,1,0,0,27,33,12,TRUE
9,5,0,0,28,70,15,TRUE
14,4,0,0,44,0,26,TRUE
1,0,0,0,26,17,10,TRUE
1,0,0,0,26,17,10,TRUE
5,1,5,1,23,39,29,TRUE
1,0,0,0,26,17,10,TRUE
9,5,0,0,28,70,15,TRUE
1,0,0,0,26,17,10,TRUE
5,1,5,1,23,39,29,TRUE
30,18,0,0,29,86,35,TRUE
4,4,0,0,23,9,30,TRUE
4,4,0,0,23,9,30,TRUE
6,2,12,3,23,95,32,TRUE
2,1,0,0,27,33,12,TRUE
4,4,0,0,25,5,35,TRUE
6,2,12,3,23,95,32,TRUE
2,1,0,0,27,33,12,TRUE
9,5,0,0,28,70,15,TRUE
2,1,0,0,27,33,12,TRUE
1,0,0,0,26,17,10,TRUE
4,4,0,0,25,5,35,TRUE
9,5,0,0,28,70,15,TRUE
1,0,0,0,26,17,10,TRUE
30,18,0,0,29,86,35,TRUE
6,2,12,3,23,95,32,TRUE
14,4,0,0,44,0,26,TRUE
9,5,0,0,28,70,15,TRUE
9,5,0,0,28,70,15,TRUE
9,5,0,0,28,70,15,TRUE
1,0,0,0,26,17,10,TRUE
9,5,31,8,24,70,15,TRUE
9,5,0,0,28,70,15,TRUE
6,2,12,3,23,95,32,TRUE
9,5,31,8,24,70,15,TRUE
6,2,12,3,23,95,32,TRUE
4,4,0,0,25,5,35,TRUE
9,5,0,0,28,70,15,TRUE
2,1,0,0,27,33,12,TRUE
6,2,12,3,23,95,32,TRUE
9,5,31,8,24,70,15,TRUE
30,18,0,0,29,86,35,TRUE
1,0,0,0,26,17,10,TRUE
5,1,5,1,23,39,29,TRUE
5,1,5,1,23,39,29,TRUE
14,4,0,0,44,0,26,TRUE
4,4,0,0,23,9,30,TRUE
9,5,0,0,28,70,15,TRUE
4,4,0,0,25,5,35,TRUE
6,2,12,3,23,95,32,TRUE
2,1,0,0,27,33,12,TRUE
4,4,0,0,23,9,30,TRUE
6,2,12,3,23,95,32,TRUE
2,1,0,0,27,33,12,TRUE
9,5,0,0,28,70,15,TRUE
5,1,5,1,23,39,29,TRUE
5,1,5,1,23,39,29,TRUE
30,18,0,0,29,86,35,TRUE
4,4,0,0,23,9,30,TRUE
4,4,0,0,25,5,35,TRUE
