@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
3,10,0,3,3,0,32,0,0.666667,9.333333,FALSE
4,13,0,3,4,0.333333,89,0,0.5,20.75,FALSE
1,9,0,1,1,0,58,1,0.666667,17.333333,FALSE
5,19,0,5,5,0.666667,100,0,0.533333,18.4,FALSE
7,43,222,7,20,0.943734,309,0,0.375,11.166667,FALSE
5,9,2,5,4,0.666667,48,0,0.5,10.5,FALSE
10,23,0,5,8,0.761905,198,0,0.35,23,FALSE
5,13,4,5,5,0.75,71,0,0.533333,12.6,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
136,26,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
11,23,1,7,5,0.8,95,2,0.6,14.333333,FALSE
3,26,0,2,7,0.5,218,0,0.47619,29.571429,FALSE
11,38,0,11,11,0.7,250,1,0.454545,21.363636,FALSE
6,13,0,1,5,0,69,0,0.533333,12.6,FALSE
3,37,41,2,14,0.696429,437,1,0.311111,27.333333,FALSE
3,24,11,3,4,0.8,151,0,0.5,23.833333,FALSE
12,64,52,11,13,0.793269,642,1,0.242647,36,FALSE
22,77,149,20,16,0.826705,1164,4,0.142857,48.913043,FALSE
14,23,68,2,12,0.697917,308,0,0.708333,22.076923,FALSE
2,3,3,0,3,1.5,4,0,0.666667,0,FALSE
3,20,4,2,4,0.833333,168,0,0.466667,32,FALSE
117,37,179,7,17,0.818182,255,4,0.246377,9.73913,FALSE
33,67,437,6,21,0.752525,1171,2,0.257576,32.911765,FALSE
4,2,0,0,1,2,5,0,1,4,FALSE
1,1,0,0,1,2,2,0,1,0,FALSE
5,14,91,0,14,2,14,0,0.271429,0,FALSE
11,24,10,10,4,1,133,0,0.5,25.4,FALSE
1,6,1,1,1,2,20,0,0.75,9,FALSE
12,65,2,12,6,0.916667,583,0,0.333333,70.375,FALSE
6,26,0,6,4,0.375,141,0,0.466667,26.8,FALSE
2,20,21,2,9,0.6,132,0,0.4,11.7,FALSE
5,19,1,4,5,0.52381,285,0,0.47619,38.714286,FALSE
15,7,4,3,3,0.666667,22,1,0.5,4.25,FALSE
11,19,2,11,4,0.666667,102,1,0.5,24,FALSE
3,18,0,3,6,0.64,128,0,0.555556,19.5,FALSE
120,177,2446,12,63,0.969462,1776,3,0.118519,21.960526,FALSE
7,15,13,3,11,0.75,97,3,0.220779,7.272727,FALSE
2,8,0,0,1,0.5,1082,0,0.666667,153.285714,FALSE
7,26,0,2,11,0.58,181,0,0.409091,15,FALSE
6,37,0,5,7,0.69697,308,0,0.3,24.166667,FALSE
5,1,0,2,1,2,3,0,1,0,FALSE
5,13,78,0,13,2,13,0,0.326923,0,FALSE
5,14,1,5,6,0.7,75,0,0.555556,10.833333,FALSE
3,8,1,3,2,2,28,0,0.75,13,FALSE
11,53,16,10,7,0.75,457,0,0.271605,49.222222,TRUE
8,28,0,8,6,0.678571,128,1,0.5,14.5,TRUE
28,98,0,28,38,0.855556,890,0,0.080594,20.487805,TRUE
14,73,151,13,23,0.921717,668,2,0.207729,27.26087,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
3,37,41,2,14,0.696429,437,1,0.311111,27.333333,TRUE
12,82,83,12,11,0.960152,1238,1,0.181818,66.055556,TRUE
3,7,2,2,4,0.666667,34,0,0.75,7,TRUE
7,34,6,7,8,0.761905,626,0,0.4375,76.5,TRUE
202,247,4576,23,87,0.979501,2015,4,0.09087,18.81,TRUE
