@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.04761905-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
21,33,5,162,0,0.188034,FALSE
5,20,4,110,0.583333,0.333333,FALSE
17,13,3,13,0,0.487179,FALSE
6,10,5,27,0.714286,0.5,FALSE
12,102,12,782,0.753086,0.178571,FALSE
6,7,3,28,0,0.444444,FALSE
2,12,1,53,0,0.7,FALSE
8,32,8,134,0.755102,0.192308,FALSE
9,12,8,59,0,0.5,FALSE
5,14,0,43,0.636364,0.666667,FALSE
8,36,6,214,0,0.25,FALSE
13,12,2,20,0,0.52,FALSE
8,7,7,37,0.933333,0.6,FALSE
2,11,1,32,0,0.583333,FALSE
6,38,4,180,0,0.666667,FALSE
8,1,1,1,0,1,FALSE
63,23,11,25,0,0.168478,FALSE
5,16,4,60,0.833333,0.666667,FALSE
3,8,0,51,0,0.535714,FALSE
19,84,0,685,0.672414,0.166667,FALSE
7,36,7,243,0.743902,0.363636,FALSE
7,26,7,138,0.890909,0.357143,FALSE
4,9,1,31,0.75,0.5,FALSE
6,9,5,41,0.875,0.466667,FALSE
17,65,16,440,0.74,0.276786,FALSE
4,2,3,4,0,1,FALSE
31,148,31,895,0,0.190862,FALSE
9,12,3,40,0,0.428571,FALSE
6,32,6,221,0.461538,0.4,FALSE
5,31,0,223,0,0.555556,FALSE
4,5,2,19,0.923077,0.625,FALSE
14,60,10,515,0,0.166667,FALSE
6,17,0,107,0,0.4,FALSE
11,60,9,1007,0,0.333333,FALSE
3,7,0,17,0.985185,1,FALSE
7,70,6,1102,0,0.320313,FALSE
8,20,0,155,0,0.444444,FALSE
15,2,0,2,0,1,FALSE
3,24,3,222,0,0.316667,FALSE
5,5,3,12,0.987654,1,FALSE
26,8,3,8,0,1,FALSE
7,12,3,40,0,0.428571,FALSE
16,29,3,149,0,0.193878,FALSE
3,2,3,9,1,1,FALSE
1,10,0,34,0,0.5,FALSE
8,2,1,2,0,0.666667,FALSE
9,37,9,190,0.953125,0.625,FALSE
6,17,0,58,0,0.833333,FALSE
8,1,0,1,0,1,FALSE
10,21,5,130,0,0.3125,FALSE
6,1,1,1,0,1,FALSE
4,19,3,57,0.714286,0.5,FALSE
6,4,3,8,0,0.625,FALSE
8,9,4,29,0,0.5,FALSE
2,4,0,14,0,0.666667,FALSE
8,28,8,101,0.956044,0.7,FALSE
2,15,0,95,0,0.727273,FALSE
15,78,15,408,0.753846,0.254902,FALSE
3,20,0,61,0.963768,0.833333,FALSE
30,65,29,412,0,0.571429,FALSE
16,52,0,336,0.740741,0.46875,FALSE
6,11,4,42,0,0.6,FALSE
7,12,2,74,0.285714,0.290909,FALSE
6,1,2,1,0,1,FALSE
14,67,0,483,0.826667,0.145062,FALSE
5,9,0,34,0,0.5,FALSE
11,17,3,77,0,0.333333,FALSE
41,17,0,148,0,0.407407,FALSE
27,19,2,138,0,0.233333,FALSE
9,4,0,32,0,0.75,FALSE
8,37,8,265,0.802632,0.359375,FALSE
10,36,10,166,0.454545,0.377778,FALSE
4,13,0,43,0,0.761905,FALSE
8,30,0,169,0,0.5,FALSE
2,13,0,69,0,0.625,FALSE
