@relation ivyA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.04761905-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,10,5,27,0.5,0.5,FALSE
5,31,0,223,0,0.555556,FALSE
2,13,1,86,0,0.571429,FALSE
4,1,1,1,0,1,FALSE
3,4,1,16,0,0.666667,FALSE
9,2,0,2,0,1,FALSE
3,3,0,3,0,0.666667,FALSE
47,229,0,2754,0.46988,0.119298,FALSE
15,86,15,660,0.663043,0.35,FALSE
3,19,2,67,0,0.318182,FALSE
13,23,11,201,0,0.583333,FALSE
4,5,1,17,0,0.666667,FALSE
4,2,0,2,0,0.666667,FALSE
6,28,0,95,0.924812,0.431818,FALSE
5,16,4,60,0.833333,0.666667,FALSE
72,47,0,382,0,0.1375,FALSE
28,37,6,172,0,0.201923,FALSE
3,6,2,26,0,0.666667,FALSE
4,16,2,79,0,0.466667,FALSE
5,17,1,121,0,0.34375,FALSE
14,35,4,204,0.388889,0.282051,FALSE
8,8,5,8,0,0.458333,FALSE
4,5,2,19,0.923077,0.625,FALSE
10,47,9,258,0,0.416667,FALSE
3,2,3,9,1,1,FALSE
6,24,0,88,0.963636,0.7,FALSE
7,12,3,40,0,0.428571,FALSE
7,26,7,172,0.802632,0.71875,FALSE
4,21,0,68,0,0.340909,FALSE
10,4,1,20,0,0.555556,FALSE
15,85,0,542,0.783019,0.192308,FALSE
17,61,0,380,0.92029,0.207692,FALSE
12,17,1,121,0,0.34375,FALSE
14,57,0,349,0.843537,0.139881,FALSE
8,15,7,78,0.875,0.444444,FALSE
2,9,0,40,0,0.666667,FALSE
33,146,23,1086,0,0.079545,FALSE
19,107,0,659,0.650485,0.32973,FALSE
15,78,15,408,0.753846,0.254902,FALSE
