@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,7,0,3,1,FALSE
1,1,0,1,0,FALSE
4,8,3,4,0,FALSE
1,1,0,1,0,FALSE
2,2,1,2,0,FALSE
3,14,0,2,0,FALSE
1,1,0,1,0,FALSE
5,26,8,2,0,FALSE
4,8,3,4,0,FALSE
6,9,2,6,0,FALSE
4,12,1,4,0,FALSE
5,26,8,2,0,FALSE
5,14,1,2,0,FALSE
1,1,0,1,0,FALSE
4,10,0,3,0,FALSE
4,10,0,3,0,FALSE
4,10,2,4,0,FALSE
2,16,2,2,0,FALSE
4,8,3,4,0,FALSE
2,22,2,2,0,FALSE
4,12,1,4,1,FALSE
3,14,0,2,0,FALSE
6,9,2,6,0,FALSE
8,14,1,8,0,FALSE
2,16,2,2,0,FALSE
4,8,2,4,1,FALSE
3,14,0,2,0,FALSE
2,22,2,2,0,FALSE
6,32,5,2,0,FALSE
4,8,3,4,0,FALSE
1,3,1,0,0,FALSE
2,2,1,2,0,FALSE
5,17,1,2,0,FALSE
5,7,0,3,1,FALSE
3,14,0,2,0,FALSE
4,10,0,3,0,FALSE
6,25,3,2,0,FALSE
2,22,2,2,0,FALSE
4,12,1,4,0,FALSE
5,14,1,2,0,FALSE
5,26,8,2,0,FALSE
4,10,2,4,0,FALSE
2,22,2,2,0,FALSE
13,42,8,11,0.5,TRUE
23,65,10,20,0.111111,TRUE
10,19,4,9,0.666667,TRUE
11,27,6,11,0.555556,TRUE
14,26,5,10,1,TRUE
5,17,1,2,0.333333,TRUE
14,26,5,10,1,TRUE
0,0,0,0,0,TRUE
5,18,1,5,0.5,TRUE
23,65,10,20,0.111111,TRUE
11,27,6,11,0.555556,TRUE
5,18,1,5,0.5,TRUE
9,18,4,8,0.625,TRUE
12,41,2,9,0,TRUE
5,17,1,2,0.333333,TRUE
12,43,7,9,0.25,TRUE
7,13,1,7,0,TRUE
23,65,10,20,0.111111,TRUE
1,1,0,1,0,TRUE
8,22,3,4,1,TRUE
50,90,12,43,0.5,TRUE
5,17,1,2,0.333333,TRUE
12,43,7,9,0.25,TRUE
15,44,10,13,0.5,TRUE
5,18,1,5,0.5,TRUE
12,41,2,9,0,TRUE
8,22,3,4,1,TRUE
15,44,10,13,0.5,TRUE
13,40,4,2,0,TRUE
5,17,1,2,0,TRUE
10,16,3,0,1,TRUE
15,44,10,13,0.5,TRUE
50,90,12,43,0.5,TRUE
5,17,1,2,0,TRUE
12,43,7,9,0.25,TRUE
11,27,6,11,0.555556,TRUE
10,19,4,9,0.666667,TRUE
50,90,12,43,0.5,TRUE
5,18,1,5,0.5,TRUE
28,46,1,26,1,TRUE
9,18,4,8,0.625,TRUE
10,49,6,6,0.5,TRUE
28,46,1,26,1,TRUE
