@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,20,3,2,0,FALSE
2,16,2,2,0,FALSE
5,15,0,1,0,FALSE
4,10,0,3,0,FALSE
5,15,0,1,0,FALSE
0,0,0,0,0,FALSE
1,1,0,1,0,FALSE
2,16,2,2,0,FALSE
6,25,3,2,0,FALSE
1,1,1,1,0,FALSE
2,4,1,1,0,FALSE
2,4,2,1,0,FALSE
6,32,5,2,0,FALSE
5,15,0,1,0,FALSE
5,15,0,1,0,FALSE
5,15,0,2,0,FALSE
1,1,0,1,0,FALSE
1,1,0,1,0,FALSE
2,20,3,2,0,FALSE
4,12,1,4,1,FALSE
6,25,3,2,0,FALSE
4,10,0,3,0,FALSE
2,4,1,1,0,FALSE
0,0,0,0,0,FALSE
7,13,1,7,0,FALSE
4,11,2,2,0,FALSE
7,22,6,3,0,FALSE
10,42,6,6,1,FALSE
5,15,0,2,0,FALSE
7,22,6,3,0,FALSE
7,22,6,3,0,FALSE
4,12,1,4,1,FALSE
3,7,0,3,1,FALSE
1,1,0,1,0,FALSE
2,4,2,1,0,FALSE
7,13,1,7,0,FALSE
6,32,5,2,0,FALSE
3,7,0,3,1,FALSE
3,7,1,2,0,FALSE
4,9,1,2,0.25,FALSE
6,25,3,2,0,FALSE
3,7,0,3,1,FALSE
5,15,0,1,0,FALSE
7,13,1,7,0,TRUE
7,30,6,2,0,TRUE
10,13,0,8,0,TRUE
17,30,7,13,1,TRUE
6,21,2,5,0.2,TRUE
12,41,2,9,0,TRUE
7,30,6,2,0,TRUE
14,43,6,10,0.153846,TRUE
2,5,1,1,1,TRUE
1,1,1,1,0,TRUE
14,43,6,10,0.153846,TRUE
49,96,12,42,0.473684,TRUE
7,13,1,7,0,TRUE
6,21,2,5,0.2,TRUE
6,21,2,5,0.2,TRUE
7,27,3,2,0,TRUE
10,16,3,0,1,TRUE
10,16,3,0,1,TRUE
7,30,6,2,0,TRUE
4,8,4,4,0,TRUE
14,43,6,10,0.153846,TRUE
4,10,1,3,1,TRUE
6,21,2,5,0.2,TRUE
7,27,3,2,0,TRUE
7,13,1,7,0,TRUE
2,5,1,1,1,TRUE
5,17,1,2,0.333333,TRUE
4,10,1,3,1,TRUE
4,10,1,3,1,TRUE
7,30,6,2,0,TRUE
4,10,1,3,1,TRUE
13,38,5,11,0,TRUE
4,10,1,3,1,TRUE
5,17,1,2,0.333333,TRUE
7,30,6,2,0,TRUE
4,8,4,4,0,TRUE
7,13,1,7,0,TRUE
13,38,5,11,0,TRUE
6,21,2,5,0.2,TRUE
10,16,3,0,1,TRUE
7,13,1,7,0,TRUE
19,43,7,13,0.666667,TRUE
10,16,3,0,1,TRUE
