@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,4,1,1,0,FALSE
3,6,0,3,1,FALSE
5,14,1,2,0,FALSE
8,10,0,8,0,FALSE
7,13,1,7,0,FALSE
6,13,3,6,0,FALSE
7,24,2,2,0,FALSE
4,12,1,4,0,FALSE
4,24,5,2,0,FALSE
3,15,1,2,0.333333,FALSE
6,10,2,2,0,FALSE
9,37,4,7,0,FALSE
4,11,0,2,0,FALSE
2,4,1,1,0,FALSE
5,9,2,5,1,FALSE
3,15,1,2,0.333333,FALSE
7,13,1,7,0,FALSE
4,11,0,2,0,FALSE
7,24,2,2,0,FALSE
5,14,1,2,0,FALSE
4,11,0,2,0,FALSE
4,11,0,2,0,FALSE
1,1,1,1,0,FALSE
7,13,1,7,0,FALSE
4,11,0,2,0,FALSE
4,12,1,4,1,FALSE
9,37,4,7,0,FALSE
4,11,0,2,0,FALSE
6,12,3,6,0,FALSE
8,10,0,8,0,FALSE
1,1,1,1,0,FALSE
4,12,0,4,0,FALSE
4,12,0,4,0,FALSE
5,14,1,2,0,FALSE
4,11,2,2,0,FALSE
4,12,0,4,0,FALSE
3,7,0,3,1,FALSE
1,2,1,0,0,FALSE
8,10,0,8,0,FALSE
3,7,1,2,0,FALSE
5,41,7,5,0,FALSE
4,12,1,4,0,FALSE
4,11,0,2,0,FALSE
5,14,0,2,0,TRUE
17,30,7,13,1,TRUE
10,19,4,9,0.666667,TRUE
10,27,7,8,0.2,TRUE
8,22,6,8,0,TRUE
19,36,7,15,0.888889,TRUE
1,1,1,1,0,TRUE
7,13,1,7,0,TRUE
2,4,1,1,0,TRUE
19,36,7,15,0.888889,TRUE
19,36,7,15,0.888889,TRUE
17,30,7,13,1,TRUE
4,15,0,4,0,TRUE
20,46,8,15,0.666667,TRUE
5,17,1,4,0,TRUE
5,17,1,4,0,TRUE
6,30,4,2,0,TRUE
5,20,3,3,1,TRUE
4,15,0,4,0,TRUE
1,1,1,1,0,TRUE
6,30,4,2,0,TRUE
17,30,7,13,1,TRUE
2,9,0,2,0,TRUE
2,4,3,2,0,TRUE
20,46,8,15,0.666667,TRUE
4,10,2,4,0,TRUE
2,9,0,2,0,TRUE
1,1,1,1,0,TRUE
8,22,3,4,1,TRUE
7,13,1,7,0,TRUE
7,16,1,6,0.75,TRUE
17,30,7,13,1,TRUE
8,22,3,4,1,TRUE
18,55,11,12,0.47619,TRUE
2,4,1,1,0,TRUE
5,14,0,2,0,TRUE
5,14,0,2,0,TRUE
4,15,0,4,0,TRUE
2,9,0,2,0,TRUE
4,10,2,4,0,TRUE
10,27,7,8,0.2,TRUE
13,40,4,2,0,TRUE
6,25,2,3,0.6,TRUE
