@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,8,2,2,0,FALSE
8,22,3,8,1,FALSE
0,0,0,0,0,FALSE
5,26,8,2,0,FALSE
8,24,6,8,0.555556,FALSE
8,42,7,2,0,FALSE
3,8,2,2,0,FALSE
6,15,1,5,1,FALSE
3,3,0,3,0,FALSE
6,15,1,5,1,FALSE
7,25,3,2,0,FALSE
5,17,1,2,0.285714,FALSE
5,7,0,3,1,FALSE
6,21,2,5,0.2,FALSE
6,12,3,6,0,FALSE
4,10,0,3,0,FALSE
8,10,0,8,0,FALSE
1,1,1,1,0,FALSE
4,24,5,2,0,FALSE
6,21,2,5,0.2,FALSE
3,8,2,2,0,FALSE
4,10,2,3,0,FALSE
8,42,7,2,0,FALSE
3,8,2,2,0,FALSE
3,7,1,2,0,FALSE
6,13,3,6,0,FALSE
8,24,6,8,0.555556,FALSE
4,10,2,3,0,FALSE
8,24,6,8,0.555556,FALSE
5,14,0,2,0,FALSE
2,5,4,1,0,FALSE
8,42,7,2,0,FALSE
5,14,0,2,0,FALSE
5,17,1,2,0.285714,FALSE
6,6,1,6,0,FALSE
6,8,3,6,0,FALSE
4,24,5,2,0,FALSE
2,4,1,1,0,FALSE
8,22,3,8,1,FALSE
4,19,3,2,0,FALSE
4,10,2,3,0,FALSE
7,25,3,2,0,FALSE
9,37,4,7,0,FALSE
10,33,6,9,0.6,TRUE
0,0,0,0,0,TRUE
13,62,9,8,0,TRUE
10,16,3,0,1,TRUE
7,11,1,7,1,TRUE
8,48,6,2,0,TRUE
10,16,3,0,1,TRUE
5,31,7,2,0,TRUE
1,1,1,1,0,TRUE
7,13,1,7,0,TRUE
13,62,9,8,0,TRUE
19,36,7,15,0.888889,TRUE
6,8,3,6,0,TRUE
1,1,1,1,0,TRUE
8,31,6,2,0,TRUE
5,31,7,2,0,TRUE
11,14,0,9,0,TRUE
6,8,3,6,0,TRUE
6,25,2,3,0.6,TRUE
5,17,1,2,0.333333,TRUE
12,41,2,9,0,TRUE
10,33,6,9,0.6,TRUE
18,78,15,9,0.25,TRUE
4,10,1,3,1,TRUE
10,33,6,9,0.6,TRUE
10,49,6,6,0.5,TRUE
5,17,1,2,0.333333,TRUE
7,11,1,7,1,TRUE
9,23,3,9,1,TRUE
5,17,1,2,0.333333,TRUE
13,42,8,11,0.5,TRUE
18,78,15,9,0.25,TRUE
19,36,7,15,0.888889,TRUE
7,13,1,7,0,TRUE
2,7,7,2,0,TRUE
4,10,1,3,1,TRUE
6,25,2,3,0.6,TRUE
8,48,6,2,0,TRUE
7,11,1,7,1,TRUE
1,1,1,1,0,TRUE
6,25,2,3,0.6,TRUE
0,0,0,0,0,TRUE
7,27,3,2,0,TRUE
