@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,19,2,7,0,FALSE
3,15,1,2,0.333333,FALSE
6,21,2,5,0.2,FALSE
7,29,4,2,0,FALSE
6,25,3,2,0,FALSE
4,10,2,4,0,FALSE
0,0,0,0,0,FALSE
3,7,0,3,1,FALSE
9,19,2,7,0,FALSE
4,27,7,2,0,FALSE
5,18,1,5,0.5,FALSE
1,2,1,0,0,FALSE
4,10,2,4,0,FALSE
2,20,3,2,0,FALSE
5,15,0,1,0,FALSE
3,10,1,1,0,FALSE
4,20,3,2,0,FALSE
0,0,0,0,0,FALSE
3,7,0,3,1,FALSE
0,0,0,0,0,FALSE
0,0,0,0,0,FALSE
2,5,4,1,0,FALSE
2,4,3,1,0,FALSE
9,37,4,7,0,FALSE
3,14,0,2,0,FALSE
2,20,3,2,0,FALSE
0,0,0,0,0,FALSE
6,12,3,6,0,FALSE
2,2,1,2,0,FALSE
8,24,6,8,0.555556,FALSE
5,17,1,2,0,FALSE
5,18,1,5,0.5,FALSE
5,44,7,3,0,FALSE
8,24,6,8,0.555556,FALSE
4,20,3,2,0,FALSE
6,21,2,5,0.2,FALSE
6,25,3,2,0,FALSE
4,27,7,2,0,FALSE
4,20,3,2,0,FALSE
0,0,0,0,0,FALSE
9,37,4,7,0,FALSE
9,37,4,7,0,FALSE
6,21,2,5,0.2,FALSE
2,20,3,2,0,TRUE
22,95,15,8,0,TRUE
7,27,3,2,0,TRUE
11,27,6,11,0.555556,TRUE
7,13,1,7,0,TRUE
2,4,3,2,0,TRUE
1,1,1,1,0,TRUE
9,23,3,9,1,TRUE
2,20,3,2,0,TRUE
9,27,4,6,0.076923,TRUE
5,18,1,5,0.5,TRUE
2,20,3,2,0,TRUE
1,1,1,1,0,TRUE
14,42,11,9,0,TRUE
9,27,4,6,0.076923,TRUE
10,41,5,8,1,TRUE
5,18,1,5,0.5,TRUE
9,27,4,6,0.076923,TRUE
22,95,15,8,0,TRUE
50,90,12,43,0.5,TRUE
10,13,0,8,0,TRUE
18,78,15,9,0.25,TRUE
13,42,8,11,0.5,TRUE
10,41,5,8,1,TRUE
13,42,8,11,0.5,TRUE
1,1,1,1,0,TRUE
4,25,6,2,0,TRUE
1,1,1,1,0,TRUE
17,51,0,11,0.666667,TRUE
5,18,1,5,0.5,TRUE
1,1,1,1,0,TRUE
2,9,0,2,0,TRUE
2,4,3,2,0,TRUE
14,42,11,9,0,TRUE
1,1,1,1,0,TRUE
8,31,6,2,0,TRUE
11,27,6,11,0.555556,TRUE
5,16,0,2,0,TRUE
1,1,1,1,0,TRUE
4,15,0,4,0,TRUE
1,1,1,1,0,TRUE
1,1,1,1,0,TRUE
18,78,15,9,0.25,TRUE
