@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,2,1,2,0,FALSE
4,12,0,4,0,FALSE
4,19,3,2,0,FALSE
3,15,1,2,0.333333,FALSE
4,5,0,3,0,FALSE
7,22,6,3,0,FALSE
8,24,6,8,0.555556,FALSE
3,6,3,3,0,FALSE
2,2,1,2,0,FALSE
9,37,4,7,0,FALSE
13,35,1,11,0,FALSE
3,15,1,2,0.333333,FALSE
8,31,6,2,0,FALSE
7,13,1,7,0,FALSE
5,11,2,4,0,FALSE
7,22,6,3,0,FALSE
0,0,0,0,0,FALSE
4,5,0,3,0,FALSE
13,35,1,11,0,FALSE
4,10,2,4,0,FALSE
4,11,0,2,0,FALSE
0,0,0,0,0,FALSE
4,11,0,2,0,FALSE
2,2,1,2,0,FALSE
2,7,7,2,0,FALSE
0,0,0,0,0,FALSE
5,11,2,4,0,FALSE
10,35,5,7,0,FALSE
9,37,4,7,0,FALSE
4,12,0,4,0,FALSE
5,17,1,2,0.285714,FALSE
2,11,3,1,0,FALSE
9,37,4,7,0,FALSE
4,12,0,4,0,FALSE
4,20,3,2,0,FALSE
7,25,3,2,0,FALSE
4,11,2,2,0,FALSE
5,16,0,2,0,FALSE
13,35,1,11,0,FALSE
5,15,0,1,0,FALSE
5,15,0,1,0,FALSE
1,2,1,0,0,FALSE
7,13,1,7,0,FALSE
0,0,0,0,0,TRUE
10,41,5,8,1,TRUE
5,31,9,2,0,TRUE
14,42,11,9,0,TRUE
9,18,4,8,0.625,TRUE
23,32,0,22,1,TRUE
10,27,7,8,0.2,TRUE
8,48,6,2,0,TRUE
18,55,11,12,0.47619,TRUE
12,41,2,9,0,TRUE
49,96,12,42,0.473684,TRUE
23,32,0,22,1,TRUE
4,8,4,4,0,TRUE
10,42,8,5,0.2,TRUE
22,95,15,8,0,TRUE
49,96,12,42,0.473684,TRUE
8,41,14,2,0.461538,TRUE
12,41,2,9,0,TRUE
8,41,14,2,0.461538,TRUE
23,32,0,22,1,TRUE
0,0,0,0,0,TRUE
13,40,4,2,0,TRUE
22,95,15,8,0,TRUE
10,41,5,8,1,TRUE
18,55,11,12,0.47619,TRUE
9,18,4,8,0.625,TRUE
10,42,8,5,0.2,TRUE
20,31,9,19,1,TRUE
10,42,8,5,0.2,TRUE
2,4,0,2,0,TRUE
49,96,12,42,0.473684,TRUE
20,31,9,19,1,TRUE
13,40,4,2,0,TRUE
10,41,5,8,1,TRUE
23,32,0,22,1,TRUE
3,3,0,3,0,TRUE
1,1,1,1,0,TRUE
5,17,1,2,0.333333,TRUE
18,55,11,12,0.47619,TRUE
4,8,4,4,0,TRUE
8,41,14,2,0.461538,TRUE
14,42,11,9,0,TRUE
1,1,1,1,0,TRUE
