@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,15,1,4,0,FALSE
7,30,6,2,0,FALSE
4,11,2,2,0,FALSE
8,30,6,2,0,FALSE
8,22,3,8,1,FALSE
8,30,6,2,0,FALSE
7,30,6,2,0,FALSE
7,24,2,2,0,FALSE
8,25,5,8,0.571429,FALSE
5,17,1,2,0,FALSE
4,15,1,4,0,FALSE
5,16,0,2,0,FALSE
6,8,3,6,0,FALSE
5,15,0,1,0,FALSE
6,44,7,4,0,FALSE
6,44,7,4,0,FALSE
2,5,1,2,0,FALSE
5,16,0,2,0,FALSE
7,29,4,2,0,FALSE
5,17,1,2,0,FALSE
7,22,6,3,0,FALSE
2,5,1,2,0,FALSE
5,15,0,1,0,FALSE
9,19,2,7,0,FALSE
5,26,8,2,0,FALSE
7,32,4,2,0,FALSE
3,8,2,2,0,FALSE
3,7,1,2,0,FALSE
5,14,0,2,0,FALSE
2,5,1,2,0,FALSE
2,22,2,2,0,FALSE
4,10,2,4,0,FALSE
7,29,4,2,0,FALSE
7,24,2,2,0,FALSE
5,41,7,5,0,FALSE
7,29,4,2,0,FALSE
5,14,0,2,0,FALSE
5,7,0,3,1,FALSE
5,17,1,2,0,FALSE
7,22,6,3,0,FALSE
8,10,0,8,0,FALSE
7,24,2,2,0,FALSE
8,25,5,8,0.571429,FALSE
7,35,5,2,0,TRUE
5,17,1,4,0,TRUE
14,33,9,11,0.4,TRUE
7,27,3,2,0,TRUE
13,40,4,2,0,TRUE
50,90,12,43,0.5,TRUE
8,30,3,2,0,TRUE
14,33,9,11,0.4,TRUE
9,9,4,9,0,TRUE
15,63,6,12,0,TRUE
12,43,7,9,0.25,TRUE
7,35,5,2,0,TRUE
8,49,6,2,0,TRUE
17,30,7,13,1,TRUE
23,65,10,20,0.111111,TRUE
7,27,3,2,0,TRUE
16,41,5,13,0.375,TRUE
7,30,6,2,0,TRUE
1,1,0,1,0,TRUE
50,90,12,43,0.5,TRUE
8,30,3,2,0,TRUE
1,1,1,1,0,TRUE
1,1,1,1,0,TRUE
5,17,1,4,0,TRUE
8,49,6,2,0,TRUE
8,49,6,2,0,TRUE
20,31,9,19,1,TRUE
7,27,3,2,0,TRUE
5,17,1,4,0,TRUE
5,18,1,5,0.5,TRUE
4,10,1,3,1,TRUE
15,63,6,12,0,TRUE
50,90,12,43,0.5,TRUE
13,40,4,2,0,TRUE
50,90,12,43,0.5,TRUE
8,30,3,2,0,TRUE
2,20,3,2,0,TRUE
23,65,10,20,0.111111,TRUE
2,20,3,2,0,TRUE
4,10,1,3,1,TRUE
16,48,10,16,0,TRUE
1,1,0,1,0,TRUE
15,63,6,12,0,TRUE
