@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,4,2,1,0,FALSE
5,14,1,2,0,FALSE
12,12,4,12,0,FALSE
4,12,0,4,0,FALSE
4,24,5,2,0,FALSE
3,3,0,3,0,FALSE
5,9,2,5,1,FALSE
2,22,2,2,0,FALSE
3,14,0,2,0,FALSE
3,8,2,2,0,FALSE
0,0,0,0,0,FALSE
4,24,5,2,0,FALSE
3,7,0,3,1,FALSE
4,12,0,4,0,FALSE
2,11,3,1,0,FALSE
2,4,2,1,0,FALSE
3,3,0,3,0,FALSE
4,24,5,2,0,FALSE
3,3,0,3,0,FALSE
7,25,3,2,0,FALSE
6,6,1,6,0,FALSE
6,6,1,6,0,FALSE
5,11,2,4,0,FALSE
4,15,1,4,0,FALSE
7,25,3,2,0,FALSE
5,14,1,2,0,FALSE
3,17,5,1,0,FALSE
6,30,4,2,0,FALSE
4,15,1,4,0,FALSE
4,12,1,4,1,FALSE
2,12,4,2,0,FALSE
12,12,4,12,0,FALSE
0,0,0,0,0,FALSE
4,15,1,4,0,FALSE
5,14,0,2,0,FALSE
9,19,2,7,0,FALSE
8,42,7,2,0,FALSE
4,12,1,4,1,FALSE
7,25,3,2,0,FALSE
4,15,1,4,0,FALSE
2,22,2,2,0,FALSE
4,12,0,4,0,FALSE
6,6,1,6,0,FALSE
15,63,6,12,0,TRUE
7,13,1,7,0,TRUE
2,20,3,2,0,TRUE
7,13,1,7,0,TRUE
50,90,12,43,0.5,TRUE
13,42,8,11,0.5,TRUE
50,90,12,43,0.5,TRUE
5,20,3,3,1,TRUE
15,63,6,12,0,TRUE
20,40,6,13,1,TRUE
8,31,6,2,0,TRUE
5,20,3,3,1,TRUE
10,41,5,8,1,TRUE
10,17,1,9,0,TRUE
1,1,0,1,0,TRUE
1,1,0,1,0,TRUE
20,40,6,13,1,TRUE
13,38,5,11,0,TRUE
2,4,3,2,0,TRUE
2,4,3,2,0,TRUE
10,49,6,6,0.5,TRUE
5,17,1,4,0,TRUE
2,4,0,2,0,TRUE
2,22,2,2,0,TRUE
11,27,6,11,0.555556,TRUE
15,63,6,12,0,TRUE
20,31,9,19,1,TRUE
5,6,2,5,0,TRUE
2,22,2,2,0,TRUE
13,42,8,11,0.5,TRUE
2,4,0,2,0,TRUE
5,17,1,2,0.333333,TRUE
20,46,8,15,0.666667,TRUE
8,31,6,2,0,TRUE
13,42,8,11,0.5,TRUE
13,62,9,8,0,TRUE
15,63,6,12,0,TRUE
2,22,2,2,0,TRUE
15,63,6,12,0,TRUE
5,20,3,3,1,TRUE
2,20,3,2,0,TRUE
11,27,6,11,0.555556,TRUE
20,46,8,15,0.666667,TRUE
