@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,30,6,2,0,FALSE
2,15,3,2,0,FALSE
7,24,2,2,0,FALSE
7,24,2,2,0,FALSE
6,21,2,5,0.2,FALSE
5,9,2,5,1,FALSE
6,30,4,2,0,FALSE
5,9,2,5,1,FALSE
6,21,2,5,0.2,FALSE
2,6,4,1,0,FALSE
6,9,2,6,0,FALSE
9,37,4,7,0,FALSE
4,10,2,4,0,FALSE
6,25,3,2,0,FALSE
4,10,2,4,0,FALSE
10,13,2,9,0,FALSE
7,24,2,2,0,FALSE
4,10,2,4,0,FALSE
8,30,6,2,0,FALSE
5,18,3,3,0,FALSE
8,30,6,2,0,FALSE
2,4,3,2,0,FALSE
8,24,6,8,0.555556,FALSE
4,12,0,4,0,FALSE
5,15,0,1,0,FALSE
6,10,2,2,0,FALSE
2,6,4,1,0,FALSE
5,26,8,2,0,FALSE
6,6,1,6,0,FALSE
5,15,0,2,0,FALSE
7,32,4,2,0,FALSE
5,9,2,5,1,FALSE
5,18,3,3,0,FALSE
2,15,3,2,0,FALSE
2,6,4,1,0,FALSE
2,6,4,1,0,FALSE
8,30,6,2,0,FALSE
4,12,0,4,0,FALSE
6,30,4,2,0,FALSE
9,37,4,7,0,FALSE
6,9,2,6,0,FALSE
4,11,0,2,0,FALSE
9,37,4,7,0,FALSE
5,17,1,2,0,TRUE
4,10,2,4,0,TRUE
13,38,5,11,0,TRUE
5,14,0,2,0,TRUE
4,19,1,2,0,TRUE
4,19,1,2,0,TRUE
5,18,1,5,0.5,TRUE
16,48,10,16,0,TRUE
5,17,1,2,0,TRUE
7,27,3,2,0,TRUE
6,21,2,5,0.2,TRUE
6,9,2,6,0,TRUE
5,17,1,2,0,TRUE
2,22,2,2,0,TRUE
7,16,1,6,0.75,TRUE
0,0,0,0,0,TRUE
2,22,2,2,0,TRUE
7,16,1,6,0.75,TRUE
4,19,1,2,0,TRUE
15,48,8,9,0.421053,TRUE
12,41,2,9,0,TRUE
5,31,7,2,0,TRUE
7,16,1,6,0.75,TRUE
15,48,8,9,0.421053,TRUE
12,35,10,11,0.064516,TRUE
16,48,10,16,0,TRUE
22,95,15,8,0,TRUE
6,21,2,5,0.2,TRUE
7,16,1,6,0.75,TRUE
6,21,2,5,0.2,TRUE
16,48,10,16,0,TRUE
12,39,9,12,0,TRUE
13,54,6,10,0,TRUE
12,35,10,11,0.064516,TRUE
6,21,2,5,0.2,TRUE
5,31,7,2,0,TRUE
12,39,9,12,0,TRUE
6,21,2,5,0.2,TRUE
6,21,2,5,0.2,TRUE
5,31,9,2,0,TRUE
4,19,1,2,0,TRUE
12,39,9,12,0,TRUE
6,9,2,6,0,TRUE
