@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,35,5,7,0,FALSE
10,19,1,9,0.714286,FALSE
10,19,1,9,0.714286,FALSE
4,10,0,3,0,FALSE
8,42,7,2,0,FALSE
2,22,2,2,0,FALSE
4,10,2,4,0,FALSE
10,42,6,6,1,FALSE
6,9,2,6,0,FALSE
5,18,3,3,0,FALSE
8,22,3,8,1,FALSE
3,10,1,1,0,FALSE
8,42,7,2,0,FALSE
1,1,1,1,0,FALSE
4,5,0,3,0,FALSE
6,10,2,2,0,FALSE
7,25,3,2,0,FALSE
4,10,2,4,0,FALSE
2,4,2,1,0,FALSE
7,25,3,2,0,FALSE
5,15,0,2,0,FALSE
6,8,3,6,0,FALSE
10,19,1,9,0.714286,FALSE
5,17,1,4,0,FALSE
6,10,2,2,0,FALSE
10,13,2,9,0,FALSE
4,8,2,4,1,FALSE
6,6,1,6,0,FALSE
10,19,1,9,0.714286,FALSE
6,9,2,6,0,FALSE
6,9,2,6,0,FALSE
10,19,1,9,0.714286,FALSE
3,10,1,1,0,FALSE
10,13,2,9,0,FALSE
10,27,7,8,0.2,FALSE
10,37,2,7,0,FALSE
4,8,2,4,1,FALSE
10,35,5,7,0,FALSE
5,31,7,2,0,FALSE
5,17,1,4,0,FALSE
8,22,3,8,1,FALSE
10,42,6,6,1,FALSE
2,12,4,2,0,FALSE
1,1,1,1,0,TRUE
15,44,10,13,0.5,TRUE
6,8,3,6,0,TRUE
20,46,8,15,0.666667,TRUE
2,4,0,2,0,TRUE
12,35,10,11,0.064516,TRUE
6,8,3,6,0,TRUE
13,54,6,10,0,TRUE
27,80,10,22,0.055556,TRUE
3,13,3,2,1,TRUE
22,51,7,18,0.133333,TRUE
6,8,3,6,0,TRUE
4,25,6,2,0,TRUE
14,26,5,10,1,TRUE
18,55,11,12,0.47619,TRUE
2,4,1,1,0,TRUE
4,7,4,4,0,TRUE
15,44,10,13,0.5,TRUE
2,4,1,1,0,TRUE
6,9,1,4,0,TRUE
20,31,9,19,1,TRUE
14,26,5,10,1,TRUE
4,7,4,4,0,TRUE
27,80,10,22,0.055556,TRUE
6,9,1,4,0,TRUE
4,19,1,2,0,TRUE
16,48,10,16,0,TRUE
14,26,5,10,1,TRUE
7,11,1,7,1,TRUE
1,1,1,1,0,TRUE
14,36,11,10,0,TRUE
20,46,8,15,0.666667,TRUE
4,19,1,2,0,TRUE
2,4,0,2,0,TRUE
1,14,2,1,0,TRUE
16,48,10,16,0,TRUE
4,19,1,2,0,TRUE
13,54,6,10,0,TRUE
19,79,14,9,0.25,TRUE
14,26,5,10,1,TRUE
16,48,10,16,0,TRUE
4,7,4,4,0,TRUE
4,7,4,4,0,TRUE
