@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,1,1,0,FALSE
3,6,3,3,0,FALSE
4,10,0,3,0,FALSE
6,32,5,2,0,FALSE
1,1,1,1,0,FALSE
5,18,1,5,0.5,FALSE
4,11,0,2,0,FALSE
4,8,2,4,1,FALSE
5,17,1,2,0,FALSE
1,1,1,1,0,FALSE
4,15,1,4,0,FALSE
7,30,6,2,0,FALSE
4,5,0,3,0,FALSE
5,16,0,2,0,FALSE
4,10,0,3,0,FALSE
1,3,1,0,0,FALSE
1,1,1,1,0,FALSE
4,5,2,4,0,FALSE
2,22,2,2,0,FALSE
5,17,1,2,0,FALSE
8,42,7,2,0,FALSE
5,15,0,1,0,FALSE
0,0,0,0,0,FALSE
5,7,0,3,1,FALSE
1,3,1,0,0,FALSE
1,1,1,1,0,FALSE
2,2,1,2,0,FALSE
6,32,5,2,0,FALSE
5,14,0,2,0,FALSE
4,15,1,4,0,FALSE
4,12,2,2,0,FALSE
3,7,1,2,0,FALSE
5,15,0,1,0,FALSE
1,1,1,1,0,FALSE
1,1,1,1,0,FALSE
4,11,0,2,0,FALSE
13,35,1,11,0,FALSE
1,3,1,0,0,FALSE
5,14,0,2,0,FALSE
4,5,0,3,0,FALSE
10,17,1,9,0,FALSE
4,12,2,2,0,FALSE
1,1,1,1,0,FALSE
4,25,6,2,0,TRUE
16,48,10,16,0,TRUE
49,96,12,42,0.473684,TRUE
12,35,10,11,0.064516,TRUE
7,13,1,7,0,TRUE
13,42,8,11,0.5,TRUE
10,41,5,8,1,TRUE
6,10,2,2,0,TRUE
6,25,2,3,0.6,TRUE
5,17,1,4,0,TRUE
10,17,1,9,0,TRUE
10,41,5,8,1,TRUE
8,48,6,2,0,TRUE
10,41,5,8,1,TRUE
16,48,10,16,0,TRUE
1,1,1,1,0,TRUE
7,22,6,3,0,TRUE
12,35,10,11,0.064516,TRUE
7,22,6,3,0,TRUE
16,48,10,16,0,TRUE
5,17,1,4,0,TRUE
12,43,7,9,0.25,TRUE
12,35,10,11,0.064516,TRUE
5,17,1,4,0,TRUE
8,41,14,2,0.461538,TRUE
16,48,10,16,0,TRUE
7,22,6,3,0,TRUE
12,35,10,11,0.064516,TRUE
8,41,14,2,0.461538,TRUE
5,6,2,5,0,TRUE
10,41,5,8,1,TRUE
1,1,1,1,0,TRUE
5,31,9,2,0,TRUE
16,48,10,16,0,TRUE
1,1,1,1,0,TRUE
5,17,1,2,0,TRUE
12,35,10,11,0.064516,TRUE
6,10,2,2,0,TRUE
10,41,5,8,1,TRUE
49,96,12,42,0.473684,TRUE
12,43,7,9,0.25,TRUE
5,6,2,5,0,TRUE
10,33,6,9,0.6,TRUE
