@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,12,1,4,0,FALSE
7,32,2,1,0,FALSE
3,6,3,3,0,FALSE
13,40,4,2,0,FALSE
2,5,4,1,0,FALSE
4,19,3,2,0,FALSE
5,14,1,2,0,FALSE
2,4,3,1,0,FALSE
7,32,4,2,0,FALSE
4,20,3,2,0,FALSE
8,22,3,8,1,FALSE
10,35,5,7,0,FALSE
5,41,7,5,0,FALSE
3,7,0,3,1,FALSE
6,13,3,6,0,FALSE
5,16,0,2,0,FALSE
2,4,1,1,0,FALSE
3,6,3,3,0,FALSE
6,21,2,5,0.2,FALSE
2,4,3,1,0,FALSE
5,16,0,2,0,FALSE
8,14,1,8,0,FALSE
2,6,4,1,0,FALSE
0,0,0,0,0,FALSE
7,29,4,2,0,FALSE
9,19,2,7,0,FALSE
9,19,2,7,0,FALSE
2,6,4,1,0,FALSE
4,19,3,2,0,FALSE
7,29,4,2,0,FALSE
2,2,1,2,0,FALSE
7,22,6,3,0,FALSE
5,15,0,1,0,FALSE
3,8,2,2,0,FALSE
5,41,7,5,0,FALSE
1,3,1,0,0,FALSE
7,22,6,3,0,FALSE
10,42,6,6,1,FALSE
2,4,1,1,0,FALSE
5,14,1,2,0,FALSE
3,14,0,2,0,FALSE
4,15,1,4,0,FALSE
9,37,4,7,0,FALSE
20,46,8,15,0.666667,TRUE
7,22,6,3,0,TRUE
16,48,10,16,0,TRUE
15,48,8,9,0.421053,TRUE
5,31,7,2,0,TRUE
2,20,3,2,0,TRUE
10,13,0,8,0,TRUE
15,63,6,12,0,TRUE
14,43,6,10,0.153846,TRUE
16,48,10,16,0,TRUE
13,54,6,10,0,TRUE
8,30,3,2,0,TRUE
6,25,2,3,0.6,TRUE
14,43,6,10,0.153846,TRUE
16,48,10,16,0,TRUE
5,6,2,5,0,TRUE
5,6,2,5,0,TRUE
8,30,3,2,0,TRUE
13,54,6,10,0,TRUE
10,13,0,8,0,TRUE
9,18,4,8,0.625,TRUE
12,43,7,9,0.25,TRUE
9,18,4,8,0.625,TRUE
18,42,8,17,0.064516,TRUE
5,18,1,5,0.5,TRUE
20,46,8,15,0.666667,TRUE
20,46,8,15,0.666667,TRUE
4,10,2,4,0,TRUE
4,10,2,4,0,TRUE
8,30,3,2,0,TRUE
22,51,7,18,0.133333,TRUE
9,9,4,9,0,TRUE
18,42,8,17,0.064516,TRUE
12,43,7,9,0.25,TRUE
2,4,1,1,0,TRUE
2,3,2,2,0,TRUE
22,51,7,18,0.133333,TRUE
22,51,7,18,0.133333,TRUE
5,31,7,2,0,TRUE
20,46,8,15,0.666667,TRUE
12,43,7,9,0.25,TRUE
9,9,4,9,0,TRUE
1,1,1,1,0,TRUE
