@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,0,FALSE
5,15,0,1,0,FALSE
2,4,3,1,0,FALSE
5,16,0,2,0,FALSE
7,22,6,3,0,FALSE
4,15,1,4,0,FALSE
5,14,1,2,0,FALSE
2,6,4,1,0,FALSE
5,41,7,5,0,FALSE
6,8,3,6,0,FALSE
7,32,2,1,0,FALSE
13,40,4,2,0,FALSE
7,22,6,3,0,FALSE
5,41,7,5,0,FALSE
4,12,1,4,1,FALSE
2,6,4,1,0,FALSE
4,12,1,4,1,FALSE
5,16,0,2,0,FALSE
10,37,2,7,0,FALSE
3,6,3,3,0,FALSE
10,42,6,6,1,FALSE
7,22,6,3,0,FALSE
4,19,3,2,0,FALSE
7,29,4,2,0,FALSE
19,31,9,18,0.875,FALSE
5,14,1,2,0,FALSE
2,4,1,1,0,FALSE
9,37,4,7,0,FALSE
2,5,4,1,0,FALSE
2,4,3,1,0,FALSE
4,19,3,2,0,FALSE
10,35,5,7,0,FALSE
6,8,3,6,0,FALSE
6,21,2,5,0.2,FALSE
2,4,3,1,0,FALSE
4,13,0,2,0,FALSE
5,16,0,2,0,FALSE
7,29,4,2,0,FALSE
4,15,1,4,0,FALSE
3,10,1,1,0,FALSE
3,14,0,2,0,FALSE
1,2,1,0,0,FALSE
5,16,0,2,0,FALSE
7,22,6,3,0,TRUE
1,1,1,1,0,TRUE
5,18,1,5,0.5,TRUE
2,4,1,1,0,TRUE
10,13,0,8,0,TRUE
4,15,0,4,0,TRUE
7,22,6,3,0,TRUE
5,31,7,2,0,TRUE
9,9,4,9,0,TRUE
9,9,4,9,0,TRUE
2,3,2,2,0,TRUE
6,9,1,4,0,TRUE
5,31,7,2,0,TRUE
5,31,7,2,0,TRUE
5,6,2,5,0,TRUE
4,15,0,4,0,TRUE
10,13,0,8,0,TRUE
9,9,4,9,0,TRUE
10,13,0,8,0,TRUE
14,43,6,10,0.153846,TRUE
12,41,2,9,0,TRUE
14,43,6,10,0.153846,TRUE
6,9,1,4,0,TRUE
16,48,10,16,0,TRUE
5,6,2,5,0,TRUE
7,22,6,3,0,TRUE
6,9,1,4,0,TRUE
14,43,6,10,0.153846,TRUE
11,27,6,11,0.555556,TRUE
8,49,6,2,0,TRUE
4,15,0,4,0,TRUE
9,9,4,9,0,TRUE
6,9,1,4,0,TRUE
2,20,3,2,0,TRUE
1,1,1,1,0,TRUE
2,3,2,2,0,TRUE
2,4,3,2,0,TRUE
18,42,8,17,0.064516,TRUE
18,42,8,17,0.064516,TRUE
15,63,6,12,0,TRUE
2,20,3,2,0,TRUE
14,43,6,10,0.153846,TRUE
13,54,6,10,0,TRUE
