@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z118.9189189

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,0,1,0,FALSE
4,20,5,4,0,FALSE
6,12,3,6,0,FALSE
6,21,2,5,0.2,FALSE
8,10,0,8,0,FALSE
5,14,1,2,0,FALSE
2,16,2,2,0,FALSE
3,7,1,2,0,FALSE
7,32,2,1,0,FALSE
0,0,0,0,0,FALSE
4,20,5,4,0,FALSE
0,0,0,0,0,FALSE
0,0,1,0,0,FALSE
9,19,2,7,0,FALSE
4,25,4,2,0,FALSE
1,1,0,1,0,FALSE
1,1,1,1,0,FALSE
0,0,0,0,0,FALSE
1,1,1,1,0,FALSE
13,40,4,2,0,FALSE
1,1,0,1,0,FALSE
19,31,9,18,0.875,FALSE
2,16,2,2,0,FALSE
2,11,3,1,0,FALSE
2,4,1,1,0,FALSE
5,17,1,2,0,FALSE
0,0,1,0,0,FALSE
6,25,3,2,0,FALSE
6,12,3,6,0,FALSE
7,32,4,2,0,FALSE
4,27,7,2,0,FALSE
2,4,3,1,0,FALSE
4,27,7,2,0,FALSE
1,1,0,1,0,FALSE
2,20,3,2,0,FALSE
2,11,3,1,0,FALSE
1,1,1,1,0,FALSE
4,20,5,4,0,FALSE
6,12,3,6,0,FALSE
1,1,1,1,0,FALSE
7,32,4,2,0,FALSE
5,15,0,1,0,FALSE
19,31,9,18,0.875,FALSE
3,13,3,2,1,TRUE
12,41,2,9,0,TRUE
4,25,4,2,0,TRUE
10,13,0,8,0,TRUE
11,14,0,9,0,TRUE
23,32,0,22,1,TRUE
5,17,1,4,0,TRUE
2,4,1,1,0,TRUE
8,39,5,2,0,TRUE
5,16,0,2,0,TRUE
11,14,0,9,0,TRUE
9,23,3,9,1,TRUE
10,13,0,8,0,TRUE
20,40,6,13,1,TRUE
9,23,3,9,1,TRUE
2,4,0,2,0,TRUE
4,25,6,2,0,TRUE
1,1,1,1,0,TRUE
3,13,3,2,1,TRUE
1,14,2,1,0,TRUE
5,20,3,3,1,TRUE
9,18,4,8,0.625,TRUE
9,23,3,9,1,TRUE
11,14,0,9,0,TRUE
14,42,11,9,0,TRUE
8,39,5,2,0,TRUE
4,25,4,2,0,TRUE
5,18,1,5,0.5,TRUE
2,4,1,1,0,TRUE
10,33,6,9,0.6,TRUE
9,27,4,6,0.076923,TRUE
13,54,6,10,0,TRUE
11,14,0,9,0,TRUE
4,25,6,2,0,TRUE
3,13,3,2,1,TRUE
3,13,3,2,1,TRUE
10,33,6,9,0.6,TRUE
9,18,4,8,0.625,TRUE
1,1,1,1,0,TRUE
5,20,3,3,1,TRUE
13,40,4,2,0,TRUE
10,13,0,8,0,TRUE
5,20,3,3,1,TRUE
