@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z85.71428571-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
19,69,8,13,0.105263,FALSE
6,6,1,6,0,FALSE
10,42,6,6,1,FALSE
2,4,2,1,0,FALSE
10,35,5,7,0,FALSE
8,49,6,2,0,TRUE
22,51,7,18,0.133333,TRUE
7,13,1,7,0,TRUE
1,1,1,1,0,TRUE
15,48,8,9,0.421053,TRUE
