@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z85.71428571-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,8,2,4,1,FALSE
10,27,7,8,0.2,FALSE
8,42,7,2,0,FALSE
7,13,1,7,0,FALSE
5,14,0,2,0,FALSE
13,54,6,10,0,TRUE
19,43,7,13,0.666667,TRUE
0,0,0,0,0,TRUE
10,27,7,8,0.2,TRUE
8,41,14,2,0.461538,TRUE
