@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z85.71428571-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,0,FALSE
2,4,2,1,0,FALSE
3,15,1,2,0.333333,FALSE
5,17,1,2,0,FALSE
6,30,4,2,0,FALSE
9,27,4,6,0.076923,TRUE
5,18,1,5,0.5,TRUE
22,95,15,8,0,TRUE
14,43,6,10,0.153846,TRUE
2,4,1,1,0,TRUE
