@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z85.71428571-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,20,5,4,0,FALSE
4,5,2,4,0,FALSE
5,17,1,2,0.285714,FALSE
12,12,4,12,0,FALSE
6,6,1,6,0,FALSE
27,80,10,22,0.055556,TRUE
6,25,4,1,0.75,TRUE
23,32,0,22,1,TRUE
22,51,7,18,0.133333,TRUE
5,6,2,5,0,TRUE
